#id	length	GC	avg.qual	sample
SRR9089357.65778	1542	53.37	73.33	Zymo_FL16S
SRR9089357.65779	847	53.48	45.22	Zymo_FL16S
SRR9089357.65780	1543	54.76	33.55	Zymo_FL16S
SRR9089357.65781	1534	54.43	30.47	Zymo_FL16S
SRR9089357.65782	1545	54.76	32.62	Zymo_FL16S
SRR9089357.65783	1555	53.50	32.10	Zymo_FL16S
SRR9089357.65784	1535	54.33	61.31	Zymo_FL16S
SRR9089357.65785	1554	53.73	35.30	Zymo_FL16S
SRR9089357.65786	1541	54.77	30.48	Zymo_FL16S
SRR9089357.65787	1543	53.34	44.55	Zymo_FL16S
SRR9089357.65788	1534	54.30	36.60	Zymo_FL16S
SRR9089357.65789	1544	50.78	35.31	Zymo_FL16S
SRR9089357.65790	1543	53.27	44.04	Zymo_FL16S
SRR9089357.65791	1576	52.54	30.87	Zymo_FL16S
SRR9089357.65792	1543	54.70	36.87	Zymo_FL16S
SRR9089357.65793	1542	54.73	34.43	Zymo_FL16S
SRR9089357.65794	1542	53.24	30.98	Zymo_FL16S
SRR9089357.65795	1542	53.18	37.13	Zymo_FL16S
SRR9089357.65796	1542	50.97	33.07	Zymo_FL16S
SRR9089357.65797	1546	50.84	30.61	Zymo_FL16S
SRR9089357.65798	1554	53.60	57.09	Zymo_FL16S
SRR9089357.65799	1544	53.37	34.38	Zymo_FL16S
SRR9089357.65800	1542	54.73	36.31	Zymo_FL16S
SRR9089357.65801	1556	53.60	30.05	Zymo_FL16S
SRR9089357.65802	1535	54.40	37.96	Zymo_FL16S
SRR9089357.65803	1544	50.84	37.28	Zymo_FL16S
SRR9089357.65804	1546	50.65	30.61	Zymo_FL16S
SRR9089357.65805	1535	54.40	36.70	Zymo_FL16S
SRR9089357.65806	1553	53.70	32.03	Zymo_FL16S
SRR9089357.65807	1543	54.76	46.07	Zymo_FL16S
SRR9089357.65808	1541	50.75	57.36	Zymo_FL16S
SRR9089357.65809	1544	53.30	34.02	Zymo_FL16S
SRR9089357.65810	1534	54.37	32.35	Zymo_FL16S
SRR9089357.65811	1545	50.81	38.87	Zymo_FL16S
SRR9089357.65812	1544	50.84	31.68	Zymo_FL16S
SRR9089357.65813	1536	54.30	37.54	Zymo_FL16S
SRR9089357.65814	1543	54.57	33.69	Zymo_FL16S
SRR9089357.65815	1543	50.75	34.99	Zymo_FL16S
SRR9089357.65816	1545	50.81	53.88	Zymo_FL16S
SRR9089357.65817	1567	52.65	34.54	Zymo_FL16S
SRR9089357.65818	1541	54.83	43.81	Zymo_FL16S
SRR9089357.65819	1388	53.46	39.44	Zymo_FL16S
SRR9089357.65820	1543	54.63	37.00	Zymo_FL16S
SRR9089357.65821	1568	52.55	31.17	Zymo_FL16S
SRR9089357.65822	1543	53.40	34.20	Zymo_FL16S
SRR9089357.65823	1569	52.58	32.60	Zymo_FL16S
SRR9089357.65824	1534	54.37	43.76	Zymo_FL16S
SRR9089357.65825	1543	53.34	41.82	Zymo_FL16S
SRR9089357.65826	1554	53.41	45.95	Zymo_FL16S
SRR9089357.65827	1569	52.71	45.87	Zymo_FL16S
SRR9089357.65828	1534	54.37	35.97	Zymo_FL16S
SRR9089357.65829	1544	50.78	32.35	Zymo_FL16S
SRR9089357.65830	1529	53.83	64.38	Zymo_FL16S
SRR9089357.65831	1542	54.67	32.02	Zymo_FL16S
SRR9089357.65832	1542	50.91	32.49	Zymo_FL16S
SRR9089357.65833	1545	50.74	41.75	Zymo_FL16S
SRR9089357.65834	1544	54.79	35.08	Zymo_FL16S
SRR9089357.65835	1543	53.27	55.63	Zymo_FL16S
SRR9089357.65836	1544	50.78	40.23	Zymo_FL16S
SRR9089357.65837	1569	52.58	40.35	Zymo_FL16S
SRR9089357.65838	1569	52.71	36.31	Zymo_FL16S
SRR9089357.65839	1534	54.30	48.45	Zymo_FL16S
SRR9089357.65840	1543	53.40	36.77	Zymo_FL16S
SRR9089357.65841	1542	54.60	35.97	Zymo_FL16S
SRR9089357.65842	1545	54.76	30.13	Zymo_FL16S
SRR9089357.65843	1543	54.63	35.47	Zymo_FL16S
SRR9089357.65844	1553	53.38	37.77	Zymo_FL16S
SRR9089357.65845	1545	50.87	47.33	Zymo_FL16S
SRR9089357.65846	1535	54.40	69.39	Zymo_FL16S
SRR9089357.65847	1567	52.58	40.45	Zymo_FL16S
SRR9089357.65848	1543	54.83	60.54	Zymo_FL16S
SRR9089357.65849	1536	54.36	47.82	Zymo_FL16S
SRR9089357.65850	1543	53.40	40.91	Zymo_FL16S
SRR9089357.65851	1544	53.30	32.02	Zymo_FL16S
SRR9089357.65852	1534	54.56	33.48	Zymo_FL16S
SRR9089357.65853	1545	50.74	31.22	Zymo_FL16S
SRR9089357.65854	1555	53.57	34.58	Zymo_FL16S
SRR9089357.65855	1545	50.74	36.01	Zymo_FL16S
SRR9089357.65856	1543	54.70	34.16	Zymo_FL16S
SRR9089357.65857	1535	54.27	55.82	Zymo_FL16S
SRR9089357.65858	1543	54.63	43.87	Zymo_FL16S
SRR9089357.65859	1543	54.70	49.68	Zymo_FL16S
SRR9089357.65860	1543	54.76	45.84	Zymo_FL16S
SRR9089357.65861	1535	54.27	62.44	Zymo_FL16S
SRR9089357.65862	1545	50.94	48.82	Zymo_FL16S
SRR9089357.65863	1555	53.63	33.26	Zymo_FL16S
SRR9089357.65864	1536	54.30	38.13	Zymo_FL16S
SRR9089357.65865	1543	53.34	46.52	Zymo_FL16S
SRR9089357.65866	1541	54.64	31.86	Zymo_FL16S
SRR9089357.65867	1558	52.82	31.95	Zymo_FL16S
SRR9089357.65868	1545	50.94	35.10	Zymo_FL16S
SRR9089357.65869	1534	54.37	36.15	Zymo_FL16S
SRR9089357.65870	1542	53.18	31.91	Zymo_FL16S
SRR9089357.65871	1569	52.52	35.96	Zymo_FL16S
SRR9089357.65872	1542	54.67	33.51	Zymo_FL16S
SRR9089357.65873	1543	53.27	39.99	Zymo_FL16S
SRR9089357.65874	1544	54.60	30.85	Zymo_FL16S
SRR9089357.65875	1543	53.34	46.58	Zymo_FL16S
SRR9089357.65876	1544	54.66	33.19	Zymo_FL16S
SRR9089357.65877	1535	54.20	79.56	Zymo_FL16S
SRR9089357.65878	1529	54.87	44.56	Zymo_FL16S
SRR9089357.65879	1544	54.79	32.14	Zymo_FL16S
SRR9089357.65880	1543	53.21	33.02	Zymo_FL16S
SRR9089357.65881	1554	53.54	34.46	Zymo_FL16S
SRR9089357.65882	1543	54.83	37.82	Zymo_FL16S
SRR9089357.65883	1536	54.30	36.60	Zymo_FL16S
SRR9089357.65884	1540	54.61	31.91	Zymo_FL16S
SRR9089357.65885	1529	53.76	73.86	Zymo_FL16S
SRR9089357.65886	1536	50.91	36.41	Zymo_FL16S
SRR9089357.65887	1544	54.60	31.83	Zymo_FL16S
SRR9089357.65888	1542	50.78	30.53	Zymo_FL16S
SRR9089357.65889	1540	54.81	37.21	Zymo_FL16S
SRR9089357.65890	1545	50.94	34.49	Zymo_FL16S
SRR9089357.65891	1534	54.17	38.32	Zymo_FL16S
SRR9089357.65892	1570	52.74	35.52	Zymo_FL16S
SRR9089357.65893	1542	54.73	32.50	Zymo_FL16S
SRR9089357.65894	1543	50.75	30.27	Zymo_FL16S
SRR9089357.65895	1568	52.55	45.67	Zymo_FL16S
SRR9089357.65896	1554	53.54	30.78	Zymo_FL16S
SRR9089357.65897	1539	54.71	39.78	Zymo_FL16S
SRR9089357.65898	1544	54.73	30.00	Zymo_FL16S
SRR9089357.65899	1546	50.71	34.35	Zymo_FL16S
SRR9089357.65900	1540	54.74	35.38	Zymo_FL16S
SRR9089357.65901	1544	53.56	30.37	Zymo_FL16S
SRR9089357.65902	1540	53.38	30.34	Zymo_FL16S
SRR9089357.65903	1537	54.26	31.05	Zymo_FL16S
SRR9089357.65904	1542	54.73	34.36	Zymo_FL16S
SRR9089357.65905	1571	52.64	41.35	Zymo_FL16S
SRR9089357.65906	1547	53.14	32.40	Zymo_FL16S
SRR9089357.65907	1543	54.76	53.15	Zymo_FL16S
SRR9089357.65908	1542	54.67	39.65	Zymo_FL16S
SRR9089357.65909	1554	53.54	59.82	Zymo_FL16S
SRR9089357.65910	1540	54.74	34.43	Zymo_FL16S
SRR9089357.65911	1544	54.53	35.49	Zymo_FL16S
SRR9089357.65912	1543	53.27	44.67	Zymo_FL16S
SRR9089357.65913	1579	52.50	44.84	Zymo_FL16S
SRR9089357.65914	1535	54.40	40.80	Zymo_FL16S
SRR9089357.65915	1543	54.57	48.47	Zymo_FL16S
SRR9089357.65916	1529	54.22	43.11	Zymo_FL16S
SRR9089357.65917	1555	53.57	35.92	Zymo_FL16S
SRR9089357.65918	1547	50.81	31.41	Zymo_FL16S
SRR9089357.65919	1535	54.40	31.35	Zymo_FL16S
SRR9089357.65920	1543	54.76	44.13	Zymo_FL16S
SRR9089357.65921	1543	53.47	39.89	Zymo_FL16S
SRR9089357.65922	1535	54.46	35.91	Zymo_FL16S
SRR9089357.65923	1541	53.21	32.48	Zymo_FL16S
SRR9089357.65924	1535	54.27	31.24	Zymo_FL16S
SRR9089357.65925	1545	50.74	47.42	Zymo_FL16S
SRR9089357.65926	1543	53.34	55.49	Zymo_FL16S
SRR9089357.65927	1551	53.77	32.69	Zymo_FL16S
SRR9089357.65928	1543	54.83	40.50	Zymo_FL16S
SRR9089357.65929	1554	53.54	49.78	Zymo_FL16S
SRR9089357.65930	1554	53.54	44.64	Zymo_FL16S
SRR9089357.65931	1539	53.09	36.64	Zymo_FL16S
SRR9089357.65932	1545	50.81	53.71	Zymo_FL16S
SRR9089357.65933	1535	54.14	40.35	Zymo_FL16S
SRR9089357.65934	1546	50.78	30.95	Zymo_FL16S
SRR9089357.65935	1554	53.60	51.88	Zymo_FL16S
SRR9089357.65936	1544	53.24	40.52	Zymo_FL16S
SRR9089357.65937	1543	54.70	33.22	Zymo_FL16S
SRR9089357.65938	1569	52.64	30.57	Zymo_FL16S
SRR9089357.65939	1569	52.71	55.60	Zymo_FL16S
SRR9089357.65940	1551	53.71	32.93	Zymo_FL16S
SRR9089357.65941	1543	54.70	34.32	Zymo_FL16S
SRR9089357.65942	1543	54.76	51.11	Zymo_FL16S
SRR9089357.65943	1535	54.33	38.84	Zymo_FL16S
SRR9089357.65944	1544	50.97	37.29	Zymo_FL16S
SRR9089357.65945	1545	50.94	79.08	Zymo_FL16S
SRR9089357.65946	1554	53.54	30.00	Zymo_FL16S
SRR9089357.65947	1542	54.54	43.40	Zymo_FL16S
SRR9089357.65948	1545	50.74	44.49	Zymo_FL16S
SRR9089357.65949	1544	50.58	38.30	Zymo_FL16S
SRR9089357.65950	1529	54.22	37.45	Zymo_FL16S
SRR9089357.65951	1542	54.73	34.23	Zymo_FL16S
SRR9089357.65952	1545	50.81	83.54	Zymo_FL16S
SRR9089357.65953	1545	50.87	41.07	Zymo_FL16S
SRR9089357.65954	1545	50.94	56.60	Zymo_FL16S
SRR9089357.65955	1535	54.27	35.41	Zymo_FL16S
SRR9089357.65956	1537	54.72	34.46	Zymo_FL16S
SRR9089357.65957	1546	50.71	42.90	Zymo_FL16S
SRR9089357.65958	1568	52.61	42.43	Zymo_FL16S
SRR9089357.65959	1554	53.60	31.53	Zymo_FL16S
SRR9089357.65960	1541	53.47	30.64	Zymo_FL16S
SRR9089357.65961	1536	54.43	32.12	Zymo_FL16S
SRR9089357.65962	1544	54.79	30.90	Zymo_FL16S
SRR9089357.65963	1570	52.74	35.63	Zymo_FL16S
SRR9089357.65964	1543	54.83	34.03	Zymo_FL16S
SRR9089357.65965	1543	53.34	65.17	Zymo_FL16S
SRR9089357.65966	1533	54.27	37.59	Zymo_FL16S
SRR9089357.65967	1534	54.37	31.62	Zymo_FL16S
SRR9089357.65968	1543	54.63	34.02	Zymo_FL16S
SRR9089357.65969	1535	54.33	37.06	Zymo_FL16S
SRR9089357.65970	1543	54.76	45.68	Zymo_FL16S
SRR9089357.65971	1543	54.70	30.87	Zymo_FL16S
SRR9089357.65972	1570	52.74	37.11	Zymo_FL16S
SRR9089357.65973	1545	50.81	38.32	Zymo_FL16S
SRR9089357.65974	1530	53.86	30.96	Zymo_FL16S
SRR9089357.65975	1556	53.66	30.47	Zymo_FL16S
SRR9089357.65976	1570	52.48	36.30	Zymo_FL16S
SRR9089357.65977	1542	54.73	32.20	Zymo_FL16S
SRR9089357.65978	1535	54.40	34.45	Zymo_FL16S
SRR9089357.65979	1542	50.84	46.42	Zymo_FL16S
SRR9089357.65980	1545	50.94	39.07	Zymo_FL16S
SRR9089357.65981	1544	50.78	54.52	Zymo_FL16S
SRR9089357.65982	1546	50.78	35.25	Zymo_FL16S
SRR9089357.65983	1547	50.74	32.58	Zymo_FL16S
SRR9089357.65984	1554	53.67	39.63	Zymo_FL16S
SRR9089357.65985	1535	54.33	78.69	Zymo_FL16S
SRR9089357.65986	1541	53.41	30.03	Zymo_FL16S
SRR9089357.65987	1533	53.29	33.55	Zymo_FL16S
SRR9089357.65988	1569	52.64	36.91	Zymo_FL16S
SRR9089357.65989	1545	51.00	34.89	Zymo_FL16S
SRR9089357.65990	1544	53.24	35.05	Zymo_FL16S
SRR9089357.65991	1545	54.56	32.41	Zymo_FL16S
SRR9089357.65992	1544	54.66	30.33	Zymo_FL16S
SRR9089357.65993	1546	50.78	33.63	Zymo_FL16S
SRR9089357.65994	1530	53.92	33.04	Zymo_FL16S
SRR9089357.65995	1543	54.76	47.25	Zymo_FL16S
SRR9089357.65996	1536	54.75	35.18	Zymo_FL16S
SRR9089357.65997	1569	52.64	45.66	Zymo_FL16S
SRR9089357.65998	1542	54.80	43.35	Zymo_FL16S
SRR9089357.65999	1543	53.34	39.04	Zymo_FL16S
SRR9089357.66000	1543	50.87	31.58	Zymo_FL16S
SRR9089357.66001	1546	50.84	34.77	Zymo_FL16S
SRR9089357.66002	1529	53.83	56.39	Zymo_FL16S
SRR9089357.66003	1543	54.70	40.49	Zymo_FL16S
SRR9089357.66004	1563	52.66	73.44	Zymo_FL16S
SRR9089357.66005	1544	50.71	35.27	Zymo_FL16S
SRR9089357.66006	1545	50.81	32.84	Zymo_FL16S
SRR9089357.66007	1537	54.78	30.37	Zymo_FL16S
SRR9089357.66008	1535	54.27	30.20	Zymo_FL16S
SRR9089357.66009	1534	54.30	35.48	Zymo_FL16S
SRR9089357.66010	1536	54.56	37.57	Zymo_FL16S
SRR9089357.66011	1544	53.30	37.74	Zymo_FL16S
SRR9089357.66012	1528	53.66	31.13	Zymo_FL16S
SRR9089357.66013	1534	54.30	40.85	Zymo_FL16S
SRR9089357.66014	1544	53.30	50.34	Zymo_FL16S
SRR9089357.66015	1544	54.73	35.56	Zymo_FL16S
SRR9089357.66016	1568	52.81	34.17	Zymo_FL16S
SRR9089357.66017	1542	54.80	37.51	Zymo_FL16S
SRR9089357.66018	1535	54.27	49.86	Zymo_FL16S
SRR9089357.66019	1545	53.40	31.10	Zymo_FL16S
SRR9089357.66020	1547	53.07	34.64	Zymo_FL16S
SRR9089357.66021	1553	53.38	33.27	Zymo_FL16S
SRR9089357.66022	1546	50.78	30.45	Zymo_FL16S
SRR9089357.66023	1564	52.75	32.45	Zymo_FL16S
SRR9089357.66024	1545	50.94	53.80	Zymo_FL16S
SRR9089357.66025	1554	53.67	44.82	Zymo_FL16S
SRR9089357.66026	1544	50.91	40.84	Zymo_FL16S
SRR9089357.66027	1545	54.43	32.31	Zymo_FL16S
SRR9089357.66028	1553	53.51	35.78	Zymo_FL16S
SRR9089357.66029	1562	52.62	35.89	Zymo_FL16S
SRR9089357.66030	1569	52.77	68.44	Zymo_FL16S
SRR9089357.66031	1554	53.73	48.51	Zymo_FL16S
SRR9089357.66032	1570	52.42	35.84	Zymo_FL16S
SRR9089357.66033	1541	50.81	34.87	Zymo_FL16S
SRR9089357.66034	1554	53.60	52.41	Zymo_FL16S
SRR9089357.66035	1543	53.27	47.36	Zymo_FL16S
SRR9089357.66036	1543	50.75	32.65	Zymo_FL16S
SRR9089357.66037	1531	53.69	37.80	Zymo_FL16S
SRR9089357.66038	1542	53.31	40.31	Zymo_FL16S
SRR9089357.66039	1535	54.33	30.44	Zymo_FL16S
SRR9089357.66040	1545	50.87	51.03	Zymo_FL16S
SRR9089357.66041	1579	52.69	57.99	Zymo_FL16S
SRR9089357.66042	1526	53.93	32.30	Zymo_FL16S
SRR9089357.66043	1545	50.81	36.91	Zymo_FL16S
SRR9089357.66044	1581	52.62	30.52	Zymo_FL16S
SRR9089357.66045	1533	54.40	33.42	Zymo_FL16S
SRR9089357.66046	1543	54.70	50.45	Zymo_FL16S
SRR9089357.66047	1535	54.40	50.66	Zymo_FL16S
SRR9089357.66048	1529	53.83	39.17	Zymo_FL16S
SRR9089357.66049	1548	53.29	32.69	Zymo_FL16S
SRR9089357.66050	1569	52.71	30.69	Zymo_FL16S
SRR9089357.66051	1545	50.74	41.37	Zymo_FL16S
SRR9089357.66052	1541	54.77	33.55	Zymo_FL16S
SRR9089357.66053	1543	53.27	33.98	Zymo_FL16S
SRR9089357.66054	1554	53.60	30.70	Zymo_FL16S
SRR9089357.66055	1569	52.64	30.50	Zymo_FL16S
SRR9089357.66056	1546	50.65	42.14	Zymo_FL16S
SRR9089357.66057	1545	50.68	41.85	Zymo_FL16S
SRR9089357.66058	1543	54.83	51.95	Zymo_FL16S
SRR9089357.66059	1542	54.60	32.43	Zymo_FL16S
SRR9089357.66060	1535	54.33	36.59	Zymo_FL16S
SRR9089357.66061	1534	54.30	34.12	Zymo_FL16S
SRR9089357.66062	1535	54.33	46.49	Zymo_FL16S
SRR9089357.66063	1545	50.87	40.61	Zymo_FL16S
SRR9089357.66064	1543	54.83	34.26	Zymo_FL16S
SRR9089357.66065	1570	52.42	33.71	Zymo_FL16S
SRR9089357.66066	1543	53.40	40.86	Zymo_FL16S
SRR9089357.66067	1543	54.70	33.20	Zymo_FL16S
SRR9089357.66068	1543	54.76	37.92	Zymo_FL16S
SRR9089357.66069	1543	54.89	35.48	Zymo_FL16S
SRR9089357.66070	1553	53.38	31.34	Zymo_FL16S
SRR9089357.66071	1534	54.30	33.15	Zymo_FL16S
SRR9089357.66072	1543	54.63	39.03	Zymo_FL16S
SRR9089357.66073	1529	53.70	50.65	Zymo_FL16S
SRR9089357.66074	1545	50.74	47.86	Zymo_FL16S
SRR9089357.66075	1569	52.77	34.67	Zymo_FL16S
SRR9089357.66076	1545	53.40	34.88	Zymo_FL16S
SRR9089357.66077	1543	54.83	46.84	Zymo_FL16S
SRR9089357.66078	1533	54.21	36.00	Zymo_FL16S
SRR9089357.66079	1535	54.20	40.06	Zymo_FL16S
SRR9089357.66080	1544	50.78	60.97	Zymo_FL16S
SRR9089357.66081	1530	53.86	50.89	Zymo_FL16S
SRR9089357.66082	1543	50.55	31.30	Zymo_FL16S
SRR9089357.66083	1543	53.21	43.51	Zymo_FL16S
SRR9089357.66084	1533	54.34	36.19	Zymo_FL16S
SRR9089357.66085	1569	52.64	38.11	Zymo_FL16S
SRR9089357.66086	1545	51.00	34.24	Zymo_FL16S
SRR9089357.66087	1530	53.86	32.14	Zymo_FL16S
SRR9089357.66088	1536	54.23	48.78	Zymo_FL16S
SRR9089357.66089	1545	50.81	36.87	Zymo_FL16S
SRR9089357.66090	1530	53.92	37.88	Zymo_FL16S
SRR9089357.66091	1535	54.33	68.70	Zymo_FL16S
SRR9089357.66092	1543	53.34	37.57	Zymo_FL16S
SRR9089357.66093	1577	52.57	38.78	Zymo_FL16S
SRR9089357.66094	1543	54.63	57.74	Zymo_FL16S
SRR9089357.66095	1544	50.91	40.02	Zymo_FL16S
SRR9089357.66096	1535	54.40	33.30	Zymo_FL16S
SRR9089357.66097	1552	53.67	34.91	Zymo_FL16S
SRR9089357.66098	1535	54.33	35.58	Zymo_FL16S
SRR9089357.66099	1535	54.33	40.02	Zymo_FL16S
SRR9089357.66100	1569	52.77	49.25	Zymo_FL16S
SRR9089357.66101	1537	54.26	32.84	Zymo_FL16S
SRR9089357.66102	1569	52.77	37.42	Zymo_FL16S
SRR9089357.66103	1554	53.54	47.83	Zymo_FL16S
SRR9089357.66104	1535	54.46	50.60	Zymo_FL16S
SRR9089357.66105	1543	53.40	38.80	Zymo_FL16S
SRR9089357.66106	1543	54.76	41.80	Zymo_FL16S
SRR9089357.66107	1543	53.21	35.97	Zymo_FL16S
SRR9089357.66108	1543	53.21	72.97	Zymo_FL16S
SRR9089357.66109	1543	54.83	44.61	Zymo_FL16S
SRR9089357.66110	1543	54.63	43.70	Zymo_FL16S
SRR9089357.66111	1569	52.64	42.39	Zymo_FL16S
SRR9089357.66112	1536	54.36	41.71	Zymo_FL16S
SRR9089357.66113	1535	54.33	39.46	Zymo_FL16S
SRR9089357.66114	1546	50.91	37.93	Zymo_FL16S
SRR9089357.66115	1555	53.50	44.76	Zymo_FL16S
SRR9089357.66116	1544	53.50	34.83	Zymo_FL16S
SRR9089357.66117	1516	53.83	41.78	Zymo_FL16S
SRR9089357.66118	1542	54.80	33.91	Zymo_FL16S
SRR9089357.66119	1543	53.34	44.78	Zymo_FL16S
SRR9089357.66120	1554	53.47	30.61	Zymo_FL16S
SRR9089357.66121	1543	53.34	74.50	Zymo_FL16S
SRR9089357.66122	1543	54.76	57.06	Zymo_FL16S
SRR9089357.66123	1532	54.31	32.42	Zymo_FL16S
SRR9089357.66124	1568	52.74	39.76	Zymo_FL16S
SRR9089357.66125	1545	50.61	41.59	Zymo_FL16S
SRR9089357.66126	1543	53.34	43.58	Zymo_FL16S
SRR9089357.66127	1541	53.47	33.30	Zymo_FL16S
SRR9089357.66128	1554	53.67	35.20	Zymo_FL16S
SRR9089357.66129	1529	53.83	49.99	Zymo_FL16S
SRR9089357.66130	1545	53.46	31.99	Zymo_FL16S
SRR9089357.66131	1553	53.51	32.33	Zymo_FL16S
SRR9089357.66132	1545	50.87	50.01	Zymo_FL16S
SRR9089357.66133	1542	53.31	45.81	Zymo_FL16S
SRR9089357.66134	1536	54.30	41.13	Zymo_FL16S
SRR9089357.66135	1551	53.51	37.69	Zymo_FL16S
SRR9089357.66136	1569	52.84	30.54	Zymo_FL16S
SRR9089357.66137	1552	53.61	32.27	Zymo_FL16S
SRR9089357.66138	3088	53.89	31.32	Zymo_FL16S
SRR9089357.66139	1569	52.71	34.00	Zymo_FL16S
SRR9089357.66140	1536	54.43	33.36	Zymo_FL16S
SRR9089357.66141	1529	53.89	43.82	Zymo_FL16S
SRR9089357.66142	1568	52.61	36.05	Zymo_FL16S
SRR9089357.66143	1543	54.89	42.08	Zymo_FL16S
SRR9089357.66144	1529	53.83	79.72	Zymo_FL16S
SRR9089357.66145	1545	50.74	38.48	Zymo_FL16S
SRR9089357.66146	1543	54.63	44.55	Zymo_FL16S
SRR9089357.66147	1535	54.33	32.00	Zymo_FL16S
SRR9089357.66148	1568	52.68	30.70	Zymo_FL16S
SRR9089357.66149	1544	50.84	35.36	Zymo_FL16S
SRR9089357.66150	1534	54.30	34.84	Zymo_FL16S
SRR9089357.66151	1543	54.76	59.71	Zymo_FL16S
SRR9089357.66152	1534	54.30	35.66	Zymo_FL16S
SRR9089357.66153	1545	50.94	34.57	Zymo_FL16S
SRR9089357.66154	1553	53.57	31.35	Zymo_FL16S
SRR9089357.66155	1542	53.37	30.94	Zymo_FL16S
SRR9089357.66156	1543	54.76	58.44	Zymo_FL16S
SRR9089357.66157	1535	54.33	43.18	Zymo_FL16S
SRR9089357.66158	1544	54.66	31.31	Zymo_FL16S
SRR9089357.66159	1544	54.73	33.72	Zymo_FL16S
SRR9089357.66160	1541	53.28	30.75	Zymo_FL16S
SRR9089357.66161	1535	54.20	36.78	Zymo_FL16S
SRR9089357.66162	1569	52.71	34.89	Zymo_FL16S
SRR9089357.66163	1529	53.83	32.53	Zymo_FL16S
SRR9089357.66164	1541	54.77	33.95	Zymo_FL16S
SRR9089357.66165	1545	50.87	61.48	Zymo_FL16S
SRR9089357.66166	1543	54.70	40.37	Zymo_FL16S
SRR9089357.66167	1543	54.76	35.38	Zymo_FL16S
SRR9089357.66168	1536	54.30	38.14	Zymo_FL16S
SRR9089357.66169	1535	54.14	39.89	Zymo_FL16S
SRR9089357.66170	1558	53.53	30.60	Zymo_FL16S
SRR9089357.66171	1546	50.71	32.79	Zymo_FL16S
SRR9089357.66172	1535	54.33	37.89	Zymo_FL16S
SRR9089357.66173	1545	50.81	40.46	Zymo_FL16S
SRR9089357.66174	3070	54.20	34.34	Zymo_FL16S
SRR9089357.66175	1554	53.35	34.07	Zymo_FL16S
SRR9089357.66176	1543	54.70	45.65	Zymo_FL16S
SRR9089357.66177	1535	54.27	38.63	Zymo_FL16S
SRR9089357.66178	1545	50.81	61.67	Zymo_FL16S
SRR9089357.66179	1543	53.34	39.10	Zymo_FL16S
SRR9089357.66180	1536	54.43	33.60	Zymo_FL16S
SRR9089357.66181	1569	52.58	35.85	Zymo_FL16S
SRR9089357.66182	1542	54.73	30.05	Zymo_FL16S
SRR9089357.66183	1546	50.84	31.78	Zymo_FL16S
SRR9089357.66184	1527	53.77	41.25	Zymo_FL16S
SRR9089357.66185	1536	54.36	33.22	Zymo_FL16S
SRR9089357.66186	1535	54.40	34.75	Zymo_FL16S
SRR9089357.66187	1544	54.53	35.44	Zymo_FL16S
SRR9089357.66188	1571	52.58	36.69	Zymo_FL16S
SRR9089357.66189	1535	54.20	37.69	Zymo_FL16S
SRR9089357.66190	1554	53.67	30.72	Zymo_FL16S
SRR9089357.66191	1545	54.69	32.09	Zymo_FL16S
SRR9089357.66192	1543	54.63	30.53	Zymo_FL16S
SRR9089357.66193	1580	52.53	35.93	Zymo_FL16S
SRR9089357.66194	1544	50.71	30.55	Zymo_FL16S
SRR9089357.66195	1544	53.30	41.28	Zymo_FL16S
SRR9089357.66196	1543	54.76	35.90	Zymo_FL16S
SRR9089357.66197	1543	54.70	35.35	Zymo_FL16S
SRR9089357.66198	1541	54.77	47.82	Zymo_FL16S
SRR9089357.66199	1543	54.83	41.19	Zymo_FL16S
SRR9089357.66200	1543	53.27	36.43	Zymo_FL16S
SRR9089357.66201	1540	54.81	36.73	Zymo_FL16S
SRR9089357.66202	1544	50.71	32.08	Zymo_FL16S
SRR9089357.66203	1534	54.24	40.82	Zymo_FL16S
SRR9089357.66204	1568	52.42	52.86	Zymo_FL16S
SRR9089357.66205	1545	50.61	39.65	Zymo_FL16S
SRR9089357.66206	1545	50.81	70.02	Zymo_FL16S
SRR9089357.66207	1545	50.68	46.06	Zymo_FL16S
SRR9089357.66208	1535	54.33	47.24	Zymo_FL16S
SRR9089357.66209	1534	54.30	36.21	Zymo_FL16S
SRR9089357.66210	1529	53.89	50.48	Zymo_FL16S
SRR9089357.66211	1543	53.27	33.00	Zymo_FL16S
SRR9089357.66212	1538	54.75	41.30	Zymo_FL16S
SRR9089357.66213	1543	54.57	36.86	Zymo_FL16S
SRR9089357.66214	1541	53.34	44.48	Zymo_FL16S
SRR9089357.66215	1569	52.58	43.33	Zymo_FL16S
SRR9089357.66216	1571	52.58	36.34	Zymo_FL16S
SRR9089357.66217	1544	50.78	36.00	Zymo_FL16S
SRR9089357.66218	1553	53.64	36.89	Zymo_FL16S
SRR9089357.66219	1578	52.66	32.39	Zymo_FL16S
SRR9089357.66220	1542	53.31	33.79	Zymo_FL16S
SRR9089357.66221	1534	54.50	35.85	Zymo_FL16S
SRR9089357.66222	1543	53.27	33.97	Zymo_FL16S
SRR9089357.66223	1569	52.64	33.00	Zymo_FL16S
SRR9089357.66224	1554	53.60	40.69	Zymo_FL16S
SRR9089357.66225	1530	53.79	33.45	Zymo_FL16S
SRR9089357.66226	1539	53.35	30.82	Zymo_FL16S
SRR9089357.66227	1205	54.61	43.95	Zymo_FL16S
SRR9089357.66228	1544	53.24	36.82	Zymo_FL16S
