#id	length	GC	avg.qual	sample
SRR9089358.67514	1479	52.67	47.60	BEI_FL16S
SRR9089358.67515	1464	54.99	74.68	BEI_FL16S
SRR9089358.67516	1464	54.92	34.41	BEI_FL16S
SRR9089358.67517	1436	52.79	30.23	BEI_FL16S
SRR9089358.67518	1474	51.36	35.65	BEI_FL16S
SRR9089358.67519	1479	52.67	68.06	BEI_FL16S
SRR9089358.67520	1473	51.39	58.33	BEI_FL16S
SRR9089358.67521	1473	51.39	69.29	BEI_FL16S
SRR9089358.67522	1465	54.81	37.19	BEI_FL16S
SRR9089358.67523	1479	52.67	37.27	BEI_FL16S
SRR9089358.67524	1479	52.74	48.98	BEI_FL16S
SRR9089358.67525	1464	54.85	43.68	BEI_FL16S
SRR9089358.67526	1472	51.43	30.90	BEI_FL16S
SRR9089358.67527	1473	51.26	32.09	BEI_FL16S
SRR9089358.67528	1476	53.73	35.67	BEI_FL16S
SRR9089358.67529	1464	54.85	31.88	BEI_FL16S
SRR9089358.67530	1473	51.46	63.62	BEI_FL16S
SRR9089358.67531	1465	54.81	46.31	BEI_FL16S
SRR9089358.67532	1479	52.67	48.69	BEI_FL16S
SRR9089358.67533	1473	51.32	40.62	BEI_FL16S
SRR9089358.67534	1478	52.71	32.75	BEI_FL16S
SRR9089358.67535	1479	52.67	41.49	BEI_FL16S
SRR9089358.67536	1473	53.70	67.85	BEI_FL16S
SRR9089358.67537	1479	52.67	57.12	BEI_FL16S
SRR9089358.67538	1464	54.99	45.08	BEI_FL16S
SRR9089358.67539	1474	53.66	57.47	BEI_FL16S
SRR9089358.67540	1478	52.71	39.53	BEI_FL16S
SRR9089358.67541	1464	55.05	58.69	BEI_FL16S
SRR9089358.67542	1478	52.71	37.67	BEI_FL16S
SRR9089358.67543	1473	51.39	47.00	BEI_FL16S
SRR9089358.67544	1472	53.67	38.40	BEI_FL16S
SRR9089358.67545	1475	51.39	30.11	BEI_FL16S
SRR9089358.67546	1473	51.39	39.82	BEI_FL16S
SRR9089358.67547	1476	51.42	31.42	BEI_FL16S
SRR9089358.67548	1479	52.67	40.55	BEI_FL16S
SRR9089358.67549	1496	52.21	35.05	BEI_FL16S
SRR9089358.67550	1390	55.83	47.27	BEI_FL16S
SRR9089358.67551	1464	54.99	36.03	BEI_FL16S
SRR9089358.67552	1474	53.66	33.34	BEI_FL16S
SRR9089358.67553	1479	52.60	32.52	BEI_FL16S
SRR9089358.67554	1474	53.66	38.23	BEI_FL16S
SRR9089358.67555	1479	52.67	49.69	BEI_FL16S
SRR9089358.67556	1464	54.71	58.20	BEI_FL16S
SRR9089358.67557	1479	52.74	43.62	BEI_FL16S
SRR9089358.67558	1479	52.67	45.08	BEI_FL16S
SRR9089358.67559	1464	54.99	53.63	BEI_FL16S
SRR9089358.67561	1473	51.39	36.25	BEI_FL16S
SRR9089358.67562	1479	52.67	70.59	BEI_FL16S
SRR9089358.67563	1478	52.64	40.33	BEI_FL16S
SRR9089358.67564	1464	54.85	34.42	BEI_FL16S
SRR9089358.67565	1474	51.42	31.84	BEI_FL16S
SRR9089358.67566	1479	52.74	55.22	BEI_FL16S
SRR9089358.67567	1474	51.36	30.76	BEI_FL16S
SRR9089358.67568	1473	51.39	56.56	BEI_FL16S
SRR9089358.67569	1389	55.80	50.16	BEI_FL16S
SRR9089358.67570	1478	52.64	33.56	BEI_FL16S
SRR9089358.67571	1480	51.15	29.98	BEI_FL16S
SRR9089358.67572	1473	51.46	41.76	BEI_FL16S
SRR9089358.67573	1475	51.32	31.00	BEI_FL16S
SRR9089358.67574	1464	54.85	37.78	BEI_FL16S
SRR9089358.67575	1473	51.39	31.32	BEI_FL16S
SRR9089358.67576	1482	52.63	30.64	BEI_FL16S
SRR9089358.67577	1471	52.21	83.68	BEI_FL16S
SRR9089358.67578	1478	52.71	33.79	BEI_FL16S
SRR9089358.67579	1479	52.67	64.51	BEI_FL16S
SRR9089358.67580	1479	52.67	44.38	BEI_FL16S
SRR9089358.67581	1473	53.63	33.06	BEI_FL16S
SRR9089358.67582	1464	54.78	36.96	BEI_FL16S
SRR9089358.67583	1479	52.67	48.25	BEI_FL16S
SRR9089358.67584	1478	52.71	33.65	BEI_FL16S
SRR9089358.67585	1480	52.70	36.35	BEI_FL16S
SRR9089358.67586	1479	52.67	71.63	BEI_FL16S
SRR9089358.67587	1480	52.77	35.00	BEI_FL16S
SRR9089358.67588	1433	52.69	39.33	BEI_FL16S
SRR9089358.67589	1472	52.31	31.89	BEI_FL16S
SRR9089358.67590	1480	52.77	35.09	BEI_FL16S
SRR9089358.67591	1479	52.67	59.56	BEI_FL16S
SRR9089358.67592	1473	51.39	45.67	BEI_FL16S
SRR9089358.67593	1479	52.60	66.39	BEI_FL16S
SRR9089358.67594	1464	54.78	32.14	BEI_FL16S
SRR9089358.67595	1473	51.46	34.22	BEI_FL16S
SRR9089358.67596	1473	51.39	42.52	BEI_FL16S
SRR9089358.67597	1476	53.59	31.36	BEI_FL16S
SRR9089358.67598	1473	51.32	39.42	BEI_FL16S
SRR9089358.67599	1474	51.36	32.98	BEI_FL16S
SRR9089358.67600	1473	51.39	47.64	BEI_FL16S
SRR9089358.67601	1474	51.09	62.02	BEI_FL16S
SRR9089358.67602	1473	51.39	76.53	BEI_FL16S
SRR9089358.67603	1474	51.42	36.83	BEI_FL16S
SRR9089358.67604	1134	54.50	56.44	BEI_FL16S
SRR9089358.67605	1480	52.64	32.05	BEI_FL16S
SRR9089358.67606	1464	54.85	52.51	BEI_FL16S
SRR9089358.67607	1472	51.36	35.32	BEI_FL16S
SRR9089358.67608	1472	52.24	31.76	BEI_FL16S
SRR9089358.67609	1474	51.36	46.04	BEI_FL16S
SRR9089358.67610	1479	52.74	33.60	BEI_FL16S
SRR9089358.67611	1479	52.67	92.99	BEI_FL16S
SRR9089358.67612	1473	51.39	87.99	BEI_FL16S
SRR9089358.67613	1473	51.39	32.57	BEI_FL16S
SRR9089358.67614	1471	52.28	31.76	BEI_FL16S
SRR9089358.67615	1463	54.89	38.23	BEI_FL16S
SRR9089358.67616	1473	51.39	77.90	BEI_FL16S
SRR9089358.67617	1479	52.67	31.83	BEI_FL16S
SRR9089358.67618	1390	55.83	44.37	BEI_FL16S
SRR9089358.67619	1480	52.64	32.71	BEI_FL16S
SRR9089358.67620	1473	51.39	51.93	BEI_FL16S
SRR9089358.67621	1389	55.80	40.80	BEI_FL16S
SRR9089358.67622	1473	51.32	45.07	BEI_FL16S
SRR9089358.67623	1479	52.67	34.58	BEI_FL16S
SRR9089358.67624	1476	51.36	31.73	BEI_FL16S
SRR9089358.67625	1465	54.95	71.41	BEI_FL16S
SRR9089358.67626	1479	52.74	40.68	BEI_FL16S
SRR9089358.67627	1464	54.78	52.18	BEI_FL16S
SRR9089358.67628	1473	51.39	64.54	BEI_FL16S
SRR9089358.67629	1457	52.99	30.22	BEI_FL16S
SRR9089358.67630	1479	52.67	34.60	BEI_FL16S
SRR9089358.67631	1435	52.61	40.43	BEI_FL16S
SRR9089358.67632	1465	54.95	38.40	BEI_FL16S
SRR9089358.67633	1389	55.80	34.65	BEI_FL16S
SRR9089358.67634	1480	52.64	34.52	BEI_FL16S
SRR9089358.67635	1474	51.29	49.66	BEI_FL16S
SRR9089358.67636	1464	54.78	65.47	BEI_FL16S
SRR9089358.67637	1426	50.63	48.62	BEI_FL16S
SRR9089358.67638	1480	52.64	35.12	BEI_FL16S
SRR9089358.67639	1479	52.67	43.81	BEI_FL16S
SRR9089358.67640	1479	52.74	51.97	BEI_FL16S
SRR9089358.67641	1472	51.56	32.60	BEI_FL16S
SRR9089358.67642	1479	52.74	55.47	BEI_FL16S
SRR9089358.67643	1466	54.77	34.16	BEI_FL16S
SRR9089358.67644	1463	54.75	30.44	BEI_FL16S
SRR9089358.67645	1474	51.29	36.08	BEI_FL16S
SRR9089358.67646	1473	51.32	38.69	BEI_FL16S
SRR9089358.67647	1473	51.46	56.65	BEI_FL16S
SRR9089358.67648	1480	52.64	38.30	BEI_FL16S
SRR9089358.67649	1471	52.28	33.86	BEI_FL16S
SRR9089358.67650	1473	51.32	72.62	BEI_FL16S
SRR9089358.67651	1473	51.32	33.09	BEI_FL16S
SRR9089358.67652	1464	54.44	31.13	BEI_FL16S
SRR9089358.67653	1479	52.67	59.62	BEI_FL16S
SRR9089358.67654	1473	51.39	55.45	BEI_FL16S
SRR9089358.67655	1479	52.74	62.96	BEI_FL16S
SRR9089358.67656	1464	54.78	43.66	BEI_FL16S
SRR9089358.67657	1473	51.46	79.33	BEI_FL16S
SRR9089358.67658	1473	51.39	31.62	BEI_FL16S
SRR9089358.67659	1464	54.85	43.81	BEI_FL16S
SRR9089358.67660	1473	51.39	75.44	BEI_FL16S
SRR9089358.67661	1473	51.46	34.22	BEI_FL16S
SRR9089358.67662	1475	53.56	33.97	BEI_FL16S
SRR9089358.67663	1479	52.74	39.22	BEI_FL16S
SRR9089358.67664	1479	52.74	77.13	BEI_FL16S
SRR9089358.67665	1464	54.78	35.87	BEI_FL16S
SRR9089358.67666	1479	52.74	65.50	BEI_FL16S
SRR9089358.67667	1479	52.74	58.45	BEI_FL16S
SRR9089358.67668	1464	54.78	38.59	BEI_FL16S
SRR9089358.67669	1473	51.32	48.49	BEI_FL16S
SRR9089358.67670	1474	51.36	34.87	BEI_FL16S
SRR9089358.67671	1480	52.64	47.55	BEI_FL16S
SRR9089358.67672	1479	52.74	70.43	BEI_FL16S
SRR9089358.67673	1479	52.67	39.96	BEI_FL16S
SRR9089358.67674	1479	52.74	45.67	BEI_FL16S
SRR9089358.67675	1390	55.76	32.03	BEI_FL16S
SRR9089358.67676	1473	51.32	53.00	BEI_FL16S
SRR9089358.67677	1465	54.74	35.33	BEI_FL16S
SRR9089358.67678	1479	52.74	51.26	BEI_FL16S
SRR9089358.67679	1479	52.67	35.57	BEI_FL16S
SRR9089358.67680	1479	52.67	55.47	BEI_FL16S
SRR9089358.67681	1464	54.78	47.32	BEI_FL16S
SRR9089358.67682	1465	54.81	36.60	BEI_FL16S
SRR9089358.67683	1465	54.88	31.56	BEI_FL16S
SRR9089358.67684	1465	54.74	39.33	BEI_FL16S
SRR9089358.67685	1474	53.66	62.43	BEI_FL16S
SRR9089358.67686	1464	54.78	30.67	BEI_FL16S
SRR9089358.67687	1464	54.78	60.23	BEI_FL16S
SRR9089358.67688	1479	52.74	35.78	BEI_FL16S
SRR9089358.67689	1472	53.80	47.35	BEI_FL16S
SRR9089358.67690	1466	54.91	33.45	BEI_FL16S
SRR9089358.67691	1464	54.85	33.92	BEI_FL16S
SRR9089358.67692	1473	53.70	40.26	BEI_FL16S
SRR9089358.67693	1479	52.67	32.07	BEI_FL16S
SRR9089358.67694	1472	53.80	62.63	BEI_FL16S
SRR9089358.67695	1389	55.80	61.81	BEI_FL16S
SRR9089358.67697	1464	54.85	48.89	BEI_FL16S
SRR9089358.67698	1479	52.67	51.62	BEI_FL16S
SRR9089358.67699	1479	52.74	32.17	BEI_FL16S
SRR9089358.67700	1481	52.67	43.50	BEI_FL16S
SRR9089358.67702	1466	54.84	38.70	BEI_FL16S
SRR9089358.67703	1479	52.67	39.36	BEI_FL16S
SRR9089358.67704	1471	52.28	92.51	BEI_FL16S
SRR9089358.67705	1464	55.05	34.39	BEI_FL16S
SRR9089358.67706	1474	51.42	31.83	BEI_FL16S
SRR9089358.67707	1473	51.39	59.54	BEI_FL16S
SRR9089358.67708	1479	52.67	45.15	BEI_FL16S
SRR9089358.67709	1473	51.39	31.65	BEI_FL16S
SRR9089358.67710	1480	52.64	36.46	BEI_FL16S
SRR9089358.67711	1465	54.81	32.24	BEI_FL16S
SRR9089358.67712	1464	54.85	89.62	BEI_FL16S
SRR9089358.67713	1479	52.60	31.89	BEI_FL16S
SRR9089358.67714	1479	52.74	57.56	BEI_FL16S
SRR9089358.67715	1465	54.81	53.49	BEI_FL16S
SRR9089358.67716	1389	55.80	52.33	BEI_FL16S
SRR9089358.67717	1464	55.05	36.61	BEI_FL16S
SRR9089358.67718	1473	51.32	36.86	BEI_FL16S
SRR9089358.67719	1473	51.32	52.29	BEI_FL16S
SRR9089358.67720	1463	54.75	41.55	BEI_FL16S
SRR9089358.67721	1473	51.39	80.66	BEI_FL16S
SRR9089358.67722	1474	51.36	36.48	BEI_FL16S
SRR9089358.67723	1433	52.69	35.26	BEI_FL16S
SRR9089358.67724	1465	54.81	40.49	BEI_FL16S
SRR9089358.67725	1407	54.02	34.47	BEI_FL16S
SRR9089358.67726	1473	51.32	33.34	BEI_FL16S
SRR9089358.67727	1465	54.88	34.08	BEI_FL16S
SRR9089358.67728	1464	54.85	35.29	BEI_FL16S
SRR9089358.67729	1466	54.77	36.26	BEI_FL16S
SRR9089358.67730	1465	55.09	35.45	BEI_FL16S
SRR9089358.67731	1472	51.29	36.78	BEI_FL16S
SRR9089358.67732	1464	55.05	50.36	BEI_FL16S
SRR9089358.67733	1474	51.36	39.52	BEI_FL16S
SRR9089358.67734	1472	51.36	40.99	BEI_FL16S
SRR9089358.67735	1473	51.46	33.59	BEI_FL16S
SRR9089358.67736	1479	52.67	43.18	BEI_FL16S
SRR9089358.67737	1479	52.67	54.18	BEI_FL16S
SRR9089358.67738	1464	54.78	40.65	BEI_FL16S
SRR9089358.67739	1430	52.87	32.67	BEI_FL16S
SRR9089358.67740	1464	54.78	61.25	BEI_FL16S
SRR9089358.67741	1479	52.60	53.12	BEI_FL16S
SRR9089358.67742	1473	51.46	42.40	BEI_FL16S
SRR9089358.67743	1479	52.67	44.34	BEI_FL16S
SRR9089358.67744	1473	51.32	40.33	BEI_FL16S
SRR9089358.67745	1474	51.29	35.85	BEI_FL16S
SRR9089358.67746	1473	51.46	61.53	BEI_FL16S
SRR9089358.67747	1479	52.74	72.53	BEI_FL16S
SRR9089358.67748	1479	52.74	58.17	BEI_FL16S
SRR9089358.67749	1480	52.64	37.13	BEI_FL16S
SRR9089358.67750	1479	52.67	32.82	BEI_FL16S
SRR9089358.67751	1473	53.70	49.50	BEI_FL16S
SRR9089358.67752	1473	51.39	64.61	BEI_FL16S
SRR9089358.67753	1479	52.67	42.70	BEI_FL16S
SRR9089358.67754	1479	52.74	87.82	BEI_FL16S
SRR9089358.67755	1473	51.32	39.65	BEI_FL16S
SRR9089358.67756	1464	54.99	44.68	BEI_FL16S
SRR9089358.67757	1479	52.67	57.35	BEI_FL16S
SRR9089358.67758	1473	53.70	44.93	BEI_FL16S
SRR9089358.67759	1472	51.29	44.50	BEI_FL16S
SRR9089358.67760	1435	52.75	34.93	BEI_FL16S
SRR9089358.67761	1479	52.74	50.50	BEI_FL16S
SRR9089358.67762	1479	52.74	39.42	BEI_FL16S
SRR9089358.67763	1465	54.88	39.65	BEI_FL16S
SRR9089358.67764	1473	51.39	59.75	BEI_FL16S
SRR9089358.67765	1474	51.42	35.50	BEI_FL16S
SRR9089358.67766	1472	52.24	40.22	BEI_FL16S
SRR9089358.67767	1473	51.39	63.04	BEI_FL16S
SRR9089358.67768	1481	52.53	31.24	BEI_FL16S
SRR9089358.67769	1473	51.46	36.34	BEI_FL16S
SRR9089358.67770	1480	52.70	30.68	BEI_FL16S
SRR9089358.67771	1389	55.80	62.14	BEI_FL16S
SRR9089358.67772	1479	52.67	39.62	BEI_FL16S
SRR9089358.67773	1479	52.67	53.61	BEI_FL16S
SRR9089358.67774	1474	51.36	31.36	BEI_FL16S
SRR9089358.67775	1473	51.32	48.65	BEI_FL16S
SRR9089358.67776	1464	54.78	40.04	BEI_FL16S
SRR9089358.67777	1464	54.85	62.47	BEI_FL16S
SRR9089358.67778	1434	52.86	31.85	BEI_FL16S
SRR9089358.67779	1426	50.63	50.96	BEI_FL16S
SRR9089358.67780	1480	52.70	30.46	BEI_FL16S
SRR9089358.67781	1473	51.39	45.58	BEI_FL16S
SRR9089358.67782	1464	54.92	35.45	BEI_FL16S
SRR9089358.67783	1479	52.74	44.27	BEI_FL16S
SRR9089358.67784	1464	54.99	69.46	BEI_FL16S
SRR9089358.67785	1474	51.42	36.11	BEI_FL16S
SRR9089358.67786	1434	52.79	38.48	BEI_FL16S
SRR9089358.67787	1473	51.39	50.33	BEI_FL16S
SRR9089358.67788	1434	52.44	32.92	BEI_FL16S
SRR9089358.67789	1479	52.74	52.69	BEI_FL16S
SRR9089358.67790	1473	51.46	55.20	BEI_FL16S
SRR9089358.67791	1479	52.67	52.48	BEI_FL16S
SRR9089358.67792	1473	51.39	40.58	BEI_FL16S
SRR9089358.67793	1473	51.46	41.14	BEI_FL16S
SRR9089358.67794	1473	51.39	33.22	BEI_FL16S
SRR9089358.67795	1480	52.64	35.03	BEI_FL16S
SRR9089358.67796	1472	51.43	30.93	BEI_FL16S
SRR9089358.67797	1473	51.39	41.56	BEI_FL16S
SRR9089358.67799	1479	52.74	55.24	BEI_FL16S
SRR9089358.67800	1473	51.46	57.80	BEI_FL16S
SRR9089358.67801	1464	54.85	41.35	BEI_FL16S
SRR9089358.67802	1479	52.67	68.71	BEI_FL16S
SRR9089358.67803	1473	51.39	39.35	BEI_FL16S
SRR9089358.67804	1473	51.39	34.34	BEI_FL16S
SRR9089358.67805	1473	51.39	51.58	BEI_FL16S
SRR9089358.67806	1479	52.67	34.64	BEI_FL16S
SRR9089358.67807	1473	51.39	49.63	BEI_FL16S
SRR9089358.67808	1471	52.28	31.22	BEI_FL16S
SRR9089358.67809	1389	55.80	35.30	BEI_FL16S
SRR9089358.67810	1481	52.67	30.25	BEI_FL16S
SRR9089358.67811	1474	51.42	32.10	BEI_FL16S
SRR9089358.67812	1474	51.42	32.46	BEI_FL16S
SRR9089358.67813	1464	54.78	52.66	BEI_FL16S
SRR9089358.67814	1479	52.74	48.34	BEI_FL16S
SRR9089358.67815	1480	52.64	47.16	BEI_FL16S
SRR9089358.67816	1473	51.32	61.43	BEI_FL16S
SRR9089358.67817	1479	52.67	75.89	BEI_FL16S
SRR9089358.67818	1479	52.67	41.38	BEI_FL16S
SRR9089358.67819	1473	51.39	61.05	BEI_FL16S
SRR9089358.67820	1479	52.74	40.48	BEI_FL16S
SRR9089358.67821	1479	52.67	58.45	BEI_FL16S
SRR9089358.67822	1464	54.85	70.44	BEI_FL16S
SRR9089358.67823	1479	52.74	52.77	BEI_FL16S
SRR9089358.67824	1480	52.70	38.21	BEI_FL16S
SRR9089358.67825	1475	51.39	32.80	BEI_FL16S
SRR9089358.67826	1473	51.46	42.23	BEI_FL16S
SRR9089358.67827	1479	52.60	72.75	BEI_FL16S
SRR9089358.67828	1473	51.39	41.59	BEI_FL16S
SRR9089358.67829	1474	53.66	34.12	BEI_FL16S
SRR9089358.67830	1473	51.32	35.99	BEI_FL16S
SRR9089358.67831	1479	52.67	52.17	BEI_FL16S
SRR9089358.67832	1472	51.36	40.15	BEI_FL16S
SRR9089358.67833	1473	51.39	34.68	BEI_FL16S
SRR9089358.67834	1483	52.80	32.78	BEI_FL16S
SRR9089358.67835	1479	52.67	44.48	BEI_FL16S
SRR9089358.67836	1480	52.64	38.70	BEI_FL16S
SRR9089358.67837	1472	52.24	35.11	BEI_FL16S
SRR9089358.67838	1473	51.39	38.61	BEI_FL16S
SRR9089358.67839	1479	52.74	75.44	BEI_FL16S
SRR9089358.67840	1389	55.80	36.87	BEI_FL16S
SRR9089358.67841	1464	54.78	31.89	BEI_FL16S
SRR9089358.67842	1479	52.67	66.90	BEI_FL16S
SRR9089358.67843	1389	55.72	56.68	BEI_FL16S
SRR9089358.67844	1473	51.46	44.53	BEI_FL16S
SRR9089358.67845	1389	55.80	45.04	BEI_FL16S
SRR9089358.67846	1476	53.59	33.27	BEI_FL16S
SRR9089358.67847	1435	52.75	44.40	BEI_FL16S
SRR9089358.67848	1463	54.41	43.32	BEI_FL16S
SRR9089358.67849	1466	54.71	46.76	BEI_FL16S
SRR9089358.67850	1464	55.05	47.50	BEI_FL16S
SRR9089358.67851	1479	52.74	34.15	BEI_FL16S
SRR9089358.67852	1473	51.46	54.33	BEI_FL16S
SRR9089358.67853	1471	52.28	43.32	BEI_FL16S
SRR9089358.67854	1480	52.57	65.31	BEI_FL16S
SRR9089358.67855	1480	52.70	31.13	BEI_FL16S
SRR9089358.67856	1473	51.39	35.66	BEI_FL16S
SRR9089358.67857	1473	51.39	63.81	BEI_FL16S
SRR9089358.67858	1475	51.39	31.09	BEI_FL16S
SRR9089358.67859	1480	52.70	35.40	BEI_FL16S
SRR9089358.67860	1473	51.39	35.13	BEI_FL16S
SRR9089358.67861	1464	54.85	34.98	BEI_FL16S
SRR9089358.67862	1479	52.67	46.80	BEI_FL16S
SRR9089358.67863	1464	54.78	39.96	BEI_FL16S
SRR9089358.67865	1480	52.70	64.07	BEI_FL16S
SRR9089358.67866	1464	54.85	35.84	BEI_FL16S
SRR9089358.67867	1479	52.74	76.74	BEI_FL16S
SRR9089358.67868	1478	52.71	38.89	BEI_FL16S
SRR9089358.67869	1464	54.99	37.45	BEI_FL16S
SRR9089358.67870	1479	52.74	42.70	BEI_FL16S
SRR9089358.67871	1475	51.39	36.33	BEI_FL16S
SRR9089358.67872	1464	54.85	35.13	BEI_FL16S
SRR9089358.67873	1464	54.78	30.72	BEI_FL16S
SRR9089358.67874	1473	51.39	63.25	BEI_FL16S
SRR9089358.67875	1465	54.81	31.54	BEI_FL16S
SRR9089358.67876	1389	55.80	54.17	BEI_FL16S
SRR9089358.67877	1479	52.67	42.89	BEI_FL16S
SRR9089358.67878	1389	55.80	37.44	BEI_FL16S
SRR9089358.67879	1465	54.81	31.27	BEI_FL16S
SRR9089358.67880	1474	51.42	32.39	BEI_FL16S
SRR9089358.67881	1464	54.99	31.69	BEI_FL16S
SRR9089358.67882	1479	52.67	41.40	BEI_FL16S
SRR9089358.67883	1480	51.22	30.48	BEI_FL16S
SRR9089358.67884	1479	52.67	42.23	BEI_FL16S
SRR9089358.67885	1479	52.67	38.60	BEI_FL16S
SRR9089358.67886	1481	52.67	36.45	BEI_FL16S
SRR9089358.67887	1474	51.36	38.31	BEI_FL16S
SRR9089358.67888	1480	52.64	31.69	BEI_FL16S
SRR9089358.67890	1464	54.78	47.58	BEI_FL16S
SRR9089358.67891	1474	51.36	32.62	BEI_FL16S
SRR9089358.67892	1472	51.43	35.99	BEI_FL16S
SRR9089358.67894	1473	51.32	57.20	BEI_FL16S
SRR9089358.67895	1474	51.42	32.12	BEI_FL16S
SRR9089358.67896	1475	51.25	30.41	BEI_FL16S
SRR9089358.67897	1474	51.36	39.47	BEI_FL16S
SRR9089358.67898	1466	54.77	31.19	BEI_FL16S
SRR9089358.67899	1473	51.39	35.44	BEI_FL16S
SRR9089358.67900	1462	54.92	30.72	BEI_FL16S
SRR9089358.67901	1434	52.65	43.26	BEI_FL16S
SRR9089358.67902	1464	54.71	37.09	BEI_FL16S
SRR9089358.67903	1473	51.39	72.80	BEI_FL16S
SRR9089358.67904	1471	52.28	37.09	BEI_FL16S
SRR9089358.67905	1479	52.60	32.58	BEI_FL16S
SRR9089358.67906	1479	52.74	42.09	BEI_FL16S
SRR9089358.67907	1472	51.43	38.14	BEI_FL16S
SRR9089358.67908	1479	52.67	45.43	BEI_FL16S
SRR9089358.67909	1479	52.67	36.63	BEI_FL16S
SRR9089358.67910	1473	51.39	59.62	BEI_FL16S
SRR9089358.67911	1473	51.46	72.55	BEI_FL16S
SRR9089358.67912	1464	54.85	72.05	BEI_FL16S
SRR9089358.67913	1473	51.39	78.11	BEI_FL16S
SRR9089358.67914	1471	51.46	31.94	BEI_FL16S
SRR9089358.67915	1472	51.43	45.05	BEI_FL16S
SRR9089358.67916	1473	51.39	39.28	BEI_FL16S
SRR9089358.67917	1472	51.43	57.54	BEI_FL16S
SRR9089358.67918	1472	53.80	48.56	BEI_FL16S
SRR9089358.67919	1434	52.65	34.16	BEI_FL16S
SRR9089358.67920	1464	54.85	76.59	BEI_FL16S
SRR9089358.67921	1389	55.80	52.78	BEI_FL16S
SRR9089358.67922	1479	52.74	85.23	BEI_FL16S
SRR9089358.67923	1479	52.67	75.85	BEI_FL16S
SRR9089358.67924	1474	51.36	45.68	BEI_FL16S
SRR9089358.67925	1479	52.74	43.15	BEI_FL16S
SRR9089358.67926	1479	52.67	65.63	BEI_FL16S
SRR9089358.67927	1479	52.60	47.35	BEI_FL16S
SRR9089358.67928	1484	52.56	30.37	BEI_FL16S
SRR9089358.67929	1478	52.71	40.68	BEI_FL16S
SRR9089358.67930	1479	52.74	41.25	BEI_FL16S
SRR9089358.67931	1474	51.42	34.55	BEI_FL16S
SRR9089358.67932	1465	54.81	52.45	BEI_FL16S
SRR9089358.67933	1473	51.39	39.19	BEI_FL16S
SRR9089358.67934	1473	51.39	81.55	BEI_FL16S
SRR9089358.67935	1480	52.70	33.88	BEI_FL16S
SRR9089358.67936	1473	51.39	34.86	BEI_FL16S
SRR9089358.67937	1473	51.39	49.69	BEI_FL16S
SRR9089358.67938	1389	55.72	30.18	BEI_FL16S
SRR9089358.67939	1475	51.46	41.66	BEI_FL16S
SRR9089358.67940	1479	52.74	30.94	BEI_FL16S
SRR9089358.67941	1471	52.28	47.39	BEI_FL16S
SRR9089358.67942	1471	52.28	59.66	BEI_FL16S
SRR9089358.67943	1474	51.42	30.90	BEI_FL16S
SRR9089358.67944	1464	54.99	50.65	BEI_FL16S
SRR9089358.67945	1473	51.39	46.68	BEI_FL16S
SRR9089358.67946	1479	52.74	47.68	BEI_FL16S
SRR9089358.67947	1473	52.27	31.99	BEI_FL16S
SRR9089358.67948	1473	51.46	57.14	BEI_FL16S
SRR9089358.67949	1472	51.36	31.21	BEI_FL16S
SRR9089358.67950	1479	51.18	33.92	BEI_FL16S
SRR9089358.67951	1470	52.31	32.47	BEI_FL16S
SRR9089358.67952	1473	51.39	56.20	BEI_FL16S
SRR9089358.67953	1462	54.86	32.42	BEI_FL16S
SRR9089358.67954	1473	53.70	64.02	BEI_FL16S
SRR9089358.67955	1473	51.46	35.90	BEI_FL16S
SRR9089358.67956	1479	52.74	53.59	BEI_FL16S
SRR9089358.67957	1474	51.09	42.45	BEI_FL16S
SRR9089358.67958	1473	51.26	57.49	BEI_FL16S
SRR9089358.67959	1479	52.74	87.75	BEI_FL16S
SRR9089358.67960	1474	53.66	43.99	BEI_FL16S
SRR9089358.67961	1479	52.67	52.34	BEI_FL16S
SRR9089358.67962	1473	51.39	45.05	BEI_FL16S
SRR9089358.67963	1390	55.83	36.25	BEI_FL16S
SRR9089358.67964	1464	54.99	56.97	BEI_FL16S
SRR9089358.67965	1464	54.85	51.20	BEI_FL16S
SRR9089358.67966	1464	54.71	35.61	BEI_FL16S
SRR9089358.67967	1473	51.39	34.31	BEI_FL16S
SRR9089358.67968	1473	51.39	44.27	BEI_FL16S
SRR9089358.67969	1473	51.46	46.37	BEI_FL16S
SRR9089358.67970	1463	54.89	35.48	BEI_FL16S
SRR9089358.67971	1434	52.79	39.92	BEI_FL16S
SRR9089358.67972	1479	52.74	31.67	BEI_FL16S
SRR9089358.67973	1474	51.42	37.16	BEI_FL16S
SRR9089358.67974	1480	52.70	39.95	BEI_FL16S
SRR9089358.67975	1480	52.64	44.59	BEI_FL16S
SRR9089358.67976	1481	52.60	34.55	BEI_FL16S
SRR9089358.67977	1473	51.39	74.51	BEI_FL16S
SRR9089358.67978	1479	52.74	75.48	BEI_FL16S
SRR9089358.67979	1480	52.64	33.23	BEI_FL16S
SRR9089358.67980	1465	55.09	32.84	BEI_FL16S
SRR9089358.67981	1465	54.81	31.70	BEI_FL16S
SRR9089358.67982	1465	54.88	33.59	BEI_FL16S
SRR9089358.67983	1478	52.77	34.26	BEI_FL16S
SRR9089358.67984	1475	51.32	35.96	BEI_FL16S
SRR9089358.67985	1474	53.73	34.55	BEI_FL16S
SRR9089358.67986	1434	52.79	58.51	BEI_FL16S
