#id	length	GC	avg.qual	sample
SRR9089358.71249	1551	52.35	38.08	BEI_FL16S
SRR9089358.71250	1550	52.13	41.34	BEI_FL16S
SRR9089358.71251	1550	52.39	39.06	BEI_FL16S
SRR9089358.71252	1535	54.27	41.49	BEI_FL16S
SRR9089358.71253	1544	50.91	53.33	BEI_FL16S
SRR9089358.71254	1550	52.32	54.24	BEI_FL16S
SRR9089358.71255	1535	54.33	31.19	BEI_FL16S
SRR9089358.71256	1549	52.29	36.52	BEI_FL16S
SRR9089358.71257	1544	50.97	68.07	BEI_FL16S
SRR9089358.71258	1551	52.61	35.25	BEI_FL16S
SRR9089358.71259	1545	52.30	31.62	BEI_FL16S
SRR9089358.71260	1537	52.44	37.69	BEI_FL16S
SRR9089358.71261	1535	54.40	45.61	BEI_FL16S
SRR9089358.71262	1549	52.23	44.09	BEI_FL16S
SRR9089358.71263	1544	51.04	42.41	BEI_FL16S
SRR9089358.71264	1535	54.53	45.53	BEI_FL16S
SRR9089358.71265	1551	52.35	36.61	BEI_FL16S
SRR9089358.71266	764	55.37	52.79	BEI_FL16S
SRR9089358.71267	1540	51.04	31.22	BEI_FL16S
SRR9089358.71268	1546	51.23	30.12	BEI_FL16S
SRR9089358.71269	1458	55.21	31.51	BEI_FL16S
SRR9089358.71270	1548	52.33	37.48	BEI_FL16S
SRR9089358.71271	1549	52.29	32.38	BEI_FL16S
SRR9089358.71272	1544	51.10	38.84	BEI_FL16S
SRR9089358.71273	1552	52.38	37.08	BEI_FL16S
SRR9089358.71274	1535	54.40	45.86	BEI_FL16S
SRR9089358.71275	1544	51.04	38.47	BEI_FL16S
SRR9089358.71276	1550	52.26	47.95	BEI_FL16S
SRR9089358.71277	1503	52.36	32.92	BEI_FL16S
SRR9089358.71278	1540	52.34	31.36	BEI_FL16S
SRR9089358.71279	1542	51.17	38.80	BEI_FL16S
SRR9089358.71280	1550	52.32	30.89	BEI_FL16S
SRR9089358.71281	1550	52.39	48.71	BEI_FL16S
SRR9089358.71282	1548	52.39	38.98	BEI_FL16S
SRR9089358.71283	1544	51.10	64.86	BEI_FL16S
SRR9089358.71284	1551	52.29	30.73	BEI_FL16S
SRR9089358.71285	1534	54.56	31.26	BEI_FL16S
SRR9089358.71286	1544	51.23	32.04	BEI_FL16S
SRR9089358.71287	1542	51.95	33.83	BEI_FL16S
SRR9089358.71288	1544	51.04	37.32	BEI_FL16S
SRR9089358.71289	1458	55.21	61.21	BEI_FL16S
SRR9089358.71290	1550	52.32	71.37	BEI_FL16S
SRR9089358.71291	1460	55.27	40.57	BEI_FL16S
SRR9089358.71292	1544	51.23	34.35	BEI_FL16S
SRR9089358.71293	1550	52.32	33.46	BEI_FL16S
SRR9089358.71294	1550	52.39	33.46	BEI_FL16S
SRR9089358.71295	1549	52.23	35.68	BEI_FL16S
SRR9089358.71296	1535	54.33	47.13	BEI_FL16S
SRR9089358.71297	1544	51.23	35.64	BEI_FL16S
SRR9089358.71298	1457	55.25	54.05	BEI_FL16S
SRR9089358.71299	1531	54.28	32.72	BEI_FL16S
SRR9089358.71300	1550	52.32	41.67	BEI_FL16S
SRR9089358.71301	1535	54.14	32.86	BEI_FL16S
SRR9089358.71302	1550	52.32	37.42	BEI_FL16S
SRR9089358.71303	1544	50.91	47.45	BEI_FL16S
SRR9089358.71304	1550	52.32	77.80	BEI_FL16S
SRR9089358.71305	1543	51.00	34.61	BEI_FL16S
SRR9089358.71306	1544	51.17	37.91	BEI_FL16S
SRR9089358.71307	1538	54.49	33.39	BEI_FL16S
SRR9089358.71308	1550	52.32	38.87	BEI_FL16S
SRR9089358.71309	1504	52.53	41.24	BEI_FL16S
SRR9089358.71310	1536	54.43	33.30	BEI_FL16S
SRR9089358.71311	1842	52.77	33.03	BEI_FL16S
SRR9089358.71312	1550	52.39	47.26	BEI_FL16S
SRR9089358.71313	1545	53.20	39.68	BEI_FL16S
SRR9089358.71314	1550	52.39	45.66	BEI_FL16S
SRR9089358.71315	1550	52.32	54.52	BEI_FL16S
SRR9089358.71316	1535	54.66	30.96	BEI_FL16S
SRR9089358.71317	1538	54.55	31.31	BEI_FL16S
SRR9089358.71318	1543	50.94	70.77	BEI_FL16S
SRR9089358.71319	1539	51.01	34.58	BEI_FL16S
SRR9089358.71320	1540	54.35	31.28	BEI_FL16S
SRR9089358.71321	1547	53.39	32.07	BEI_FL16S
SRR9089358.71322	1539	51.14	39.00	BEI_FL16S
SRR9089358.71323	1551	52.35	39.99	BEI_FL16S
SRR9089358.71324	1544	51.04	40.73	BEI_FL16S
SRR9089358.71325	1549	52.29	39.21	BEI_FL16S
SRR9089358.71326	1550	52.32	35.82	BEI_FL16S
SRR9089358.71327	3075	51.71	30.26	BEI_FL16S
SRR9089358.71328	1545	51.07	36.61	BEI_FL16S
SRR9089358.71329	1550	52.32	47.06	BEI_FL16S
SRR9089358.71330	1550	52.26	72.85	BEI_FL16S
SRR9089358.71331	1545	52.10	33.65	BEI_FL16S
SRR9089358.71332	1551	52.29	34.42	BEI_FL16S
SRR9089358.71333	1457	55.18	31.52	BEI_FL16S
SRR9089358.71334	1544	51.04	81.56	BEI_FL16S
SRR9089358.71335	1550	52.32	38.07	BEI_FL16S
SRR9089358.71336	1550	52.39	35.87	BEI_FL16S
SRR9089358.71337	1544	53.37	68.64	BEI_FL16S
SRR9089358.71338	1544	51.10	37.26	BEI_FL16S
SRR9089358.71339	1536	54.43	35.40	BEI_FL16S
SRR9089358.71340	1535	54.27	38.81	BEI_FL16S
SRR9089358.71341	1460	55.27	36.33	BEI_FL16S
SRR9089358.71342	1551	52.29	39.24	BEI_FL16S
SRR9089358.71343	1550	52.32	40.73	BEI_FL16S
SRR9089358.71344	1550	52.13	41.85	BEI_FL16S
SRR9089358.71345	1544	51.10	31.32	BEI_FL16S
SRR9089358.71346	1543	51.00	33.47	BEI_FL16S
SRR9089358.71347	1536	54.36	33.58	BEI_FL16S
SRR9089358.71348	1544	51.04	30.43	BEI_FL16S
SRR9089358.71349	1544	51.10	52.75	BEI_FL16S
SRR9089358.71350	1545	51.00	30.63	BEI_FL16S
SRR9089358.71351	1544	50.97	44.29	BEI_FL16S
SRR9089358.71352	1546	52.13	33.57	BEI_FL16S
SRR9089358.71353	1544	51.04	33.53	BEI_FL16S
SRR9089358.71354	1546	50.91	40.00	BEI_FL16S
SRR9089358.71355	1550	52.39	72.44	BEI_FL16S
SRR9089358.71356	1550	52.52	37.31	BEI_FL16S
SRR9089358.71357	1544	51.04	38.03	BEI_FL16S
SRR9089358.71358	1544	51.04	40.69	BEI_FL16S
SRR9089358.71359	1534	54.37	34.11	BEI_FL16S
SRR9089358.71360	1547	52.23	39.52	BEI_FL16S
SRR9089358.71361	1544	51.23	30.99	BEI_FL16S
SRR9089358.71362	1550	52.26	33.13	BEI_FL16S
SRR9089358.71363	1543	51.13	30.60	BEI_FL16S
SRR9089358.71364	1549	52.29	31.42	BEI_FL16S
SRR9089358.71365	1546	50.97	30.92	BEI_FL16S
SRR9089358.71366	1545	51.26	36.08	BEI_FL16S
SRR9089358.71367	1545	51.00	31.96	BEI_FL16S
SRR9089358.71368	1543	51.07	38.88	BEI_FL16S
SRR9089358.71369	1544	51.10	41.81	BEI_FL16S
SRR9089358.71370	1545	53.20	76.04	BEI_FL16S
SRR9089358.71371	1544	51.10	40.76	BEI_FL16S
SRR9089358.71372	1546	51.16	34.21	BEI_FL16S
SRR9089358.71373	1534	53.39	30.57	BEI_FL16S
SRR9089358.71374	1352	52.07	51.50	BEI_FL16S
SRR9089358.71375	1541	54.25	30.81	BEI_FL16S
SRR9089358.71376	1544	51.17	38.30	BEI_FL16S
SRR9089358.71377	1544	51.17	35.76	BEI_FL16S
SRR9089358.71378	1459	55.17	31.85	BEI_FL16S
SRR9089358.71379	1543	51.07	32.33	BEI_FL16S
SRR9089358.71380	1542	52.08	31.08	BEI_FL16S
SRR9089358.71381	1550	52.32	37.51	BEI_FL16S
SRR9089358.71382	1535	54.40	43.72	BEI_FL16S
SRR9089358.71383	1544	51.10	59.50	BEI_FL16S
SRR9089358.71384	3092	51.65	36.46	BEI_FL16S
SRR9089358.71385	1548	52.26	33.55	BEI_FL16S
SRR9089358.71386	1538	51.11	45.85	BEI_FL16S
SRR9089358.71387	1547	53.26	32.65	BEI_FL16S
SRR9089358.71388	1542	51.10	55.56	BEI_FL16S
SRR9089358.71389	1550	52.32	72.83	BEI_FL16S
SRR9089358.71390	1544	51.04	39.03	BEI_FL16S
SRR9089358.71391	1546	50.91	33.54	BEI_FL16S
SRR9089358.71392	1538	51.11	40.02	BEI_FL16S
SRR9089358.71393	1538	54.62	35.76	BEI_FL16S
SRR9089358.71394	1550	52.39	33.95	BEI_FL16S
SRR9089358.71395	1544	51.04	44.71	BEI_FL16S
SRR9089358.71396	1460	55.27	55.52	BEI_FL16S
SRR9089358.71397	1555	52.15	32.76	BEI_FL16S
SRR9089358.71398	1544	50.91	31.61	BEI_FL16S
SRR9089358.71399	1547	50.87	30.01	BEI_FL16S
SRR9089358.71400	1550	52.39	80.46	BEI_FL16S
SRR9089358.71401	1544	51.04	71.81	BEI_FL16S
SRR9089358.71402	1535	54.33	57.33	BEI_FL16S
SRR9089358.71403	1536	54.43	33.88	BEI_FL16S
SRR9089358.71404	1528	54.58	33.56	BEI_FL16S
SRR9089358.71405	1550	52.45	51.21	BEI_FL16S
SRR9089358.71406	1544	51.10	45.86	BEI_FL16S
SRR9089358.71407	1544	51.23	46.89	BEI_FL16S
SRR9089358.71408	1460	55.14	50.39	BEI_FL16S
SRR9089358.71409	1548	52.26	31.58	BEI_FL16S
SRR9089358.71410	1536	54.30	33.27	BEI_FL16S
SRR9089358.71411	1535	54.33	77.33	BEI_FL16S
SRR9089358.71412	1543	51.13	42.86	BEI_FL16S
SRR9089358.71413	1542	51.17	39.53	BEI_FL16S
SRR9089358.71414	1544	51.10	42.89	BEI_FL16S
SRR9089358.71415	1550	52.32	54.31	BEI_FL16S
SRR9089358.71416	1543	52.43	55.56	BEI_FL16S
SRR9089358.71417	1545	52.43	44.19	BEI_FL16S
SRR9089358.71418	1564	52.11	31.15	BEI_FL16S
SRR9089358.71419	1460	55.27	51.41	BEI_FL16S
SRR9089358.71420	1550	52.32	52.54	BEI_FL16S
SRR9089358.71421	1534	54.17	31.63	BEI_FL16S
SRR9089358.71422	1525	54.49	50.59	BEI_FL16S
SRR9089358.71423	1550	52.32	43.87	BEI_FL16S
SRR9089358.71424	1535	54.53	81.46	BEI_FL16S
SRR9089358.71425	1550	52.26	32.23	BEI_FL16S
SRR9089358.71426	1550	52.26	62.74	BEI_FL16S
SRR9089358.71427	1544	51.04	44.26	BEI_FL16S
SRR9089358.71428	1546	51.10	35.38	BEI_FL16S
SRR9089358.71429	1551	52.29	36.22	BEI_FL16S
SRR9089358.71430	1549	52.29	44.02	BEI_FL16S
SRR9089358.71431	1527	54.42	31.69	BEI_FL16S
SRR9089358.71432	1530	52.61	35.59	BEI_FL16S
SRR9089358.71433	1535	54.40	37.42	BEI_FL16S
SRR9089358.71434	1551	52.22	42.81	BEI_FL16S
SRR9089358.71435	1536	54.43	30.92	BEI_FL16S
SRR9089358.71436	1549	52.23	33.25	BEI_FL16S
SRR9089358.71437	1545	52.56	63.60	BEI_FL16S
SRR9089358.71438	1550	52.32	32.53	BEI_FL16S
SRR9089358.71439	1534	54.37	63.33	BEI_FL16S
SRR9089358.71440	1550	52.26	50.78	BEI_FL16S
SRR9089358.71441	1550	52.32	38.65	BEI_FL16S
SRR9089358.71442	1544	51.23	50.70	BEI_FL16S
SRR9089358.71443	1549	52.23	54.58	BEI_FL16S
SRR9089358.71444	1534	53.98	60.49	BEI_FL16S
SRR9089358.71445	1550	52.32	43.48	BEI_FL16S
SRR9089358.71446	1534	54.30	33.16	BEI_FL16S
SRR9089358.71447	1458	55.21	33.99	BEI_FL16S
SRR9089358.71448	1534	54.37	41.77	BEI_FL16S
SRR9089358.71449	1550	52.39	30.74	BEI_FL16S
SRR9089358.71450	1459	55.31	31.64	BEI_FL16S
SRR9089358.71451	1544	51.04	50.25	BEI_FL16S
SRR9089358.71452	1543	51.00	30.00	BEI_FL16S
SRR9089358.71453	1548	52.39	37.25	BEI_FL16S
SRR9089358.71454	1544	51.10	34.79	BEI_FL16S
SRR9089358.71455	1544	50.97	50.70	BEI_FL16S
SRR9089358.71456	1542	51.95	57.67	BEI_FL16S
SRR9089358.71457	1544	53.11	50.34	BEI_FL16S
SRR9089358.71458	1542	51.82	60.98	BEI_FL16S
SRR9089358.71459	1536	51.04	44.17	BEI_FL16S
SRR9089358.71460	1536	54.62	39.18	BEI_FL16S
SRR9089358.71461	1550	52.32	36.12	BEI_FL16S
SRR9089358.71462	1533	54.34	37.77	BEI_FL16S
SRR9089358.71463	1546	50.97	30.96	BEI_FL16S
SRR9089358.71464	1544	51.17	46.25	BEI_FL16S
SRR9089358.71465	1547	50.94	32.75	BEI_FL16S
SRR9089358.71466	1551	52.16	33.53	BEI_FL16S
SRR9089358.71467	1544	51.04	43.72	BEI_FL16S
SRR9089358.71468	1545	51.07	34.60	BEI_FL16S
SRR9089358.71469	1548	52.26	35.04	BEI_FL16S
SRR9089358.71470	1528	54.38	45.49	BEI_FL16S
SRR9089358.71471	1548	52.39	31.16	BEI_FL16S
SRR9089358.71472	1544	51.10	34.43	BEI_FL16S
SRR9089358.71473	1545	50.87	48.06	BEI_FL16S
SRR9089358.71474	1550	52.32	30.01	BEI_FL16S
SRR9089358.71475	1457	55.18	33.97	BEI_FL16S
SRR9089358.71476	1494	52.34	35.90	BEI_FL16S
SRR9089358.71477	1550	52.19	34.55	BEI_FL16S
SRR9089358.71478	1543	52.04	30.48	BEI_FL16S
SRR9089358.71479	1536	54.10	33.38	BEI_FL16S
SRR9089358.71480	1543	51.85	30.49	BEI_FL16S
SRR9089358.71481	1544	51.04	34.26	BEI_FL16S
SRR9089358.71482	1551	52.42	30.45	BEI_FL16S
SRR9089358.71483	1544	51.04	47.47	BEI_FL16S
SRR9089358.71484	1553	52.29	31.03	BEI_FL16S
SRR9089358.71485	1550	52.19	47.11	BEI_FL16S
SRR9089358.71486	1541	52.04	32.52	BEI_FL16S
SRR9089358.71487	1546	50.65	31.67	BEI_FL16S
SRR9089358.71488	1544	51.04	30.83	BEI_FL16S
SRR9089358.71489	1543	51.13	33.06	BEI_FL16S
SRR9089358.71490	1535	54.27	41.82	BEI_FL16S
SRR9089358.71491	1550	52.26	30.43	BEI_FL16S
SRR9089358.71492	1544	51.04	33.26	BEI_FL16S
SRR9089358.71493	1461	55.30	34.92	BEI_FL16S
SRR9089358.71494	1540	51.10	65.18	BEI_FL16S
SRR9089358.71495	1542	51.88	45.14	BEI_FL16S
SRR9089358.71496	1549	52.29	31.38	BEI_FL16S
SRR9089358.71497	1547	51.00	30.13	BEI_FL16S
SRR9089358.71498	1463	55.09	34.35	BEI_FL16S
SRR9089358.71499	1549	52.23	33.35	BEI_FL16S
SRR9089358.71500	1396	53.80	61.93	BEI_FL16S
SRR9089358.71501	1550	52.39	39.03	BEI_FL16S
SRR9089358.71502	1544	51.10	36.87	BEI_FL16S
SRR9089358.71503	1543	50.94	45.27	BEI_FL16S
SRR9089358.71504	1536	54.62	33.60	BEI_FL16S
SRR9089358.71505	1545	51.91	36.27	BEI_FL16S
SRR9089358.71506	1551	52.29	35.86	BEI_FL16S
SRR9089358.71507	1535	54.40	36.29	BEI_FL16S
SRR9089358.71508	1544	50.97	57.46	BEI_FL16S
SRR9089358.71509	1552	52.26	33.92	BEI_FL16S
SRR9089358.71510	1551	52.22	34.33	BEI_FL16S
SRR9089358.71511	1543	51.07	35.03	BEI_FL16S
SRR9089358.71512	1544	51.10	36.80	BEI_FL16S
SRR9089358.71513	1544	51.04	41.73	BEI_FL16S
SRR9089358.71514	1550	52.19	58.43	BEI_FL16S
SRR9089358.71515	1460	55.34	36.41	BEI_FL16S
SRR9089358.71516	1528	54.65	37.44	BEI_FL16S
SRR9089358.71517	1550	52.26	30.57	BEI_FL16S
SRR9089358.71518	1541	51.98	30.25	BEI_FL16S
SRR9089358.71519	1551	52.35	31.38	BEI_FL16S
SRR9089358.71520	1550	52.32	34.72	BEI_FL16S
SRR9089358.71521	1535	54.33	38.21	BEI_FL16S
SRR9089358.71522	1535	54.40	42.63	BEI_FL16S
SRR9089358.71523	1550	52.39	32.87	BEI_FL16S
SRR9089358.71524	1459	55.24	38.25	BEI_FL16S
SRR9089358.71525	1541	51.20	37.98	BEI_FL16S
SRR9089358.71526	1533	51.08	32.92	BEI_FL16S
SRR9089358.71527	1459	55.24	38.45	BEI_FL16S
SRR9089358.71528	1544	50.91	33.11	BEI_FL16S
SRR9089358.71529	1551	52.35	35.89	BEI_FL16S
SRR9089358.71530	1536	54.30	58.00	BEI_FL16S
SRR9089358.71531	1543	51.07	31.79	BEI_FL16S
SRR9089358.71532	1544	51.04	72.14	BEI_FL16S
SRR9089358.71533	1505	52.29	63.23	BEI_FL16S
SRR9089358.71534	1551	52.16	32.06	BEI_FL16S
SRR9089358.71535	1460	55.21	56.74	BEI_FL16S
SRR9089358.71536	1544	51.10	61.40	BEI_FL16S
SRR9089358.71537	1550	52.19	59.98	BEI_FL16S
SRR9089358.71538	1550	52.26	54.47	BEI_FL16S
SRR9089358.71539	1544	51.10	40.87	BEI_FL16S
SRR9089358.71540	1534	51.04	33.40	BEI_FL16S
SRR9089358.71541	1498	52.54	36.68	BEI_FL16S
SRR9089358.71542	1548	52.33	31.07	BEI_FL16S
SRR9089358.71543	1460	55.21	47.16	BEI_FL16S
SRR9089358.71544	1460	55.21	62.11	BEI_FL16S
SRR9089358.71545	1550	52.32	30.65	BEI_FL16S
SRR9089358.71546	1545	51.00	38.85	BEI_FL16S
SRR9089358.71547	1544	51.04	52.23	BEI_FL16S
SRR9089358.71548	1543	51.85	35.86	BEI_FL16S
SRR9089358.71549	1550	52.39	38.58	BEI_FL16S
SRR9089358.71550	1542	51.30	36.70	BEI_FL16S
SRR9089358.71551	1550	52.32	42.83	BEI_FL16S
SRR9089358.71552	1536	54.36	35.64	BEI_FL16S
SRR9089358.71553	1542	51.04	38.44	BEI_FL16S
SRR9089358.71554	1545	52.49	33.77	BEI_FL16S
SRR9089358.71555	1544	53.17	46.08	BEI_FL16S
SRR9089358.71556	1535	54.40	54.03	BEI_FL16S
SRR9089358.71557	1535	54.33	36.31	BEI_FL16S
SRR9089358.71558	1550	52.26	50.32	BEI_FL16S
SRR9089358.71559	1556	52.19	30.51	BEI_FL16S
SRR9089358.71560	1545	51.07	39.62	BEI_FL16S
SRR9089358.71561	1544	51.23	34.35	BEI_FL16S
SRR9089358.71562	1543	51.13	33.18	BEI_FL16S
SRR9089358.71563	1544	50.97	44.33	BEI_FL16S
SRR9089358.71564	1549	52.29	40.92	BEI_FL16S
SRR9089358.71565	1540	52.34	36.16	BEI_FL16S
SRR9089358.71566	1535	54.20	46.61	BEI_FL16S
SRR9089358.71567	1550	52.26	38.48	BEI_FL16S
SRR9089358.71568	1460	55.27	32.40	BEI_FL16S
SRR9089358.71569	1506	51.99	34.14	BEI_FL16S
SRR9089358.71570	1544	51.04	43.19	BEI_FL16S
SRR9089358.71571	1548	52.20	35.74	BEI_FL16S
SRR9089358.71572	1550	52.32	49.51	BEI_FL16S
SRR9089358.71573	1544	52.53	36.61	BEI_FL16S
SRR9089358.71574	1550	52.39	38.38	BEI_FL16S
SRR9089358.71575	1545	51.00	34.33	BEI_FL16S
SRR9089358.71576	1545	53.27	33.53	BEI_FL16S
SRR9089358.71577	1550	52.19	35.60	BEI_FL16S
SRR9089358.71578	1550	52.32	38.20	BEI_FL16S
SRR9089358.71579	1550	52.26	47.43	BEI_FL16S
SRR9089358.71580	1533	54.40	68.81	BEI_FL16S
SRR9089358.71581	1550	52.39	51.56	BEI_FL16S
SRR9089358.71582	1530	54.51	47.35	BEI_FL16S
SRR9089358.71583	1549	52.23	38.33	BEI_FL16S
SRR9089358.71584	1544	51.17	76.64	BEI_FL16S
SRR9089358.71585	1542	51.95	45.73	BEI_FL16S
SRR9089358.71586	1549	52.16	35.79	BEI_FL16S
SRR9089358.71587	1545	51.13	44.65	BEI_FL16S
SRR9089358.71588	1539	51.14	48.05	BEI_FL16S
SRR9089358.71589	1544	53.30	33.51	BEI_FL16S
SRR9089358.71590	1535	54.33	65.81	BEI_FL16S
SRR9089358.71591	1547	52.29	45.36	BEI_FL16S
SRR9089358.71592	1544	50.97	33.02	BEI_FL16S
SRR9089358.71593	1550	52.39	50.81	BEI_FL16S
SRR9089358.71594	1505	52.16	33.31	BEI_FL16S
SRR9089358.71595	1537	51.14	30.35	BEI_FL16S
SRR9089358.71596	1545	50.81	56.09	BEI_FL16S
SRR9089358.71597	1548	52.20	63.57	BEI_FL16S
SRR9089358.71598	1548	52.20	55.73	BEI_FL16S
SRR9089358.71599	1545	51.00	35.30	BEI_FL16S
SRR9089358.71600	1536	54.30	67.61	BEI_FL16S
SRR9089358.71601	1544	51.04	48.39	BEI_FL16S
SRR9089358.71602	1535	54.53	61.85	BEI_FL16S
SRR9089358.71603	1551	52.29	30.87	BEI_FL16S
SRR9089358.71604	1533	54.34	36.01	BEI_FL16S
SRR9089358.71605	1545	51.00	30.08	BEI_FL16S
SRR9089358.71606	1535	54.33	53.99	BEI_FL16S
SRR9089358.71607	1544	51.04	40.40	BEI_FL16S
SRR9089358.71608	1528	54.38	36.39	BEI_FL16S
SRR9089358.71609	1550	52.26	34.04	BEI_FL16S
SRR9089358.71610	1549	52.42	38.22	BEI_FL16S
SRR9089358.71611	1543	51.98	37.09	BEI_FL16S
SRR9089358.71612	1550	52.39	43.60	BEI_FL16S
SRR9089358.71613	1551	52.48	32.19	BEI_FL16S
SRR9089358.71614	1545	53.20	59.82	BEI_FL16S
SRR9089358.71615	1544	50.97	47.79	BEI_FL16S
SRR9089358.71616	1542	51.04	30.56	BEI_FL16S
SRR9089358.71617	1545	50.94	38.33	BEI_FL16S
SRR9089358.71618	1552	52.19	35.74	BEI_FL16S
SRR9089358.71619	1550	52.32	66.24	BEI_FL16S
SRR9089358.71620	1544	50.91	42.53	BEI_FL16S
SRR9089358.71621	1549	52.16	36.20	BEI_FL16S
SRR9089358.71622	1543	50.94	36.22	BEI_FL16S
SRR9089358.71623	1534	54.56	31.19	BEI_FL16S
SRR9089358.71624	1550	52.32	52.91	BEI_FL16S
SRR9089358.71625	1545	51.13	36.65	BEI_FL16S
SRR9089358.71626	1545	51.13	30.56	BEI_FL16S
SRR9089358.71627	1550	52.32	46.86	BEI_FL16S
SRR9089358.71628	1544	50.71	31.15	BEI_FL16S
SRR9089358.71629	1533	52.05	39.61	BEI_FL16S
SRR9089358.71630	1549	52.36	32.83	BEI_FL16S
SRR9089358.71631	1550	52.26	53.91	BEI_FL16S
SRR9089358.71632	1534	54.56	36.22	BEI_FL16S
SRR9089358.71633	1535	54.33	31.94	BEI_FL16S
SRR9089358.71634	1544	51.04	52.87	BEI_FL16S
SRR9089358.71635	1536	54.43	36.29	BEI_FL16S
SRR9089358.71636	1546	51.03	36.94	BEI_FL16S
SRR9089358.71637	1543	51.00	35.08	BEI_FL16S
SRR9089358.71638	1545	53.14	36.24	BEI_FL16S
SRR9089358.71639	1539	51.85	52.49	BEI_FL16S
SRR9089358.71640	1548	51.23	31.49	BEI_FL16S
SRR9089358.71641	1550	52.26	40.79	BEI_FL16S
SRR9089358.71642	1536	54.49	35.67	BEI_FL16S
SRR9089358.71643	1544	51.10	53.18	BEI_FL16S
SRR9089358.71644	1535	54.40	32.96	BEI_FL16S
SRR9089358.71645	1546	50.84	34.02	BEI_FL16S
SRR9089358.71646	1544	51.10	31.23	BEI_FL16S
SRR9089358.71647	1551	52.35	34.43	BEI_FL16S
SRR9089358.71648	1535	54.59	34.12	BEI_FL16S
SRR9089358.71649	1534	54.63	32.26	BEI_FL16S
SRR9089358.71650	1543	51.13	50.17	BEI_FL16S
SRR9089358.71651	1536	54.36	43.50	BEI_FL16S
SRR9089358.71652	1544	50.97	30.66	BEI_FL16S
SRR9089358.71653	1552	52.26	33.66	BEI_FL16S
SRR9089358.71654	1548	52.45	34.05	BEI_FL16S
SRR9089358.71655	1550	52.39	34.98	BEI_FL16S
SRR9089358.71656	1535	54.40	43.28	BEI_FL16S
SRR9089358.71657	1540	50.91	35.32	BEI_FL16S
SRR9089358.71658	1503	52.43	30.61	BEI_FL16S
SRR9089358.71659	1544	51.04	44.53	BEI_FL16S
SRR9089358.71660	1535	54.53	33.72	BEI_FL16S
SRR9089358.71661	1542	51.95	33.34	BEI_FL16S
SRR9089358.71662	1544	51.10	39.40	BEI_FL16S
SRR9089358.71663	1550	52.13	34.80	BEI_FL16S
SRR9089358.71664	1544	51.04	41.06	BEI_FL16S
SRR9089358.71665	1544	51.04	31.50	BEI_FL16S
SRR9089358.71666	1550	52.39	55.01	BEI_FL16S
SRR9089358.71667	1535	54.53	41.56	BEI_FL16S
SRR9089358.71668	1552	52.45	45.53	BEI_FL16S
SRR9089358.71669	1544	50.97	49.63	BEI_FL16S
SRR9089358.71670	1534	54.17	33.19	BEI_FL16S
SRR9089358.71671	1550	52.26	34.97	BEI_FL16S
SRR9089358.71672	1543	51.20	31.69	BEI_FL16S
SRR9089358.71673	1544	51.10	33.06	BEI_FL16S
SRR9089358.71674	1549	52.29	36.66	BEI_FL16S
SRR9089358.71675	1550	52.39	55.76	BEI_FL16S
SRR9089358.71676	1544	51.04	34.39	BEI_FL16S
SRR9089358.71677	1550	52.45	61.88	BEI_FL16S
SRR9089358.71678	1550	52.45	59.54	BEI_FL16S
SRR9089358.71679	1544	51.04	54.71	BEI_FL16S
SRR9089358.71680	1546	52.39	33.81	BEI_FL16S
SRR9089358.71681	1543	50.94	31.70	BEI_FL16S
SRR9089358.71682	1550	52.39	53.89	BEI_FL16S
SRR9089358.71683	1550	52.26	46.36	BEI_FL16S
SRR9089358.71684	1460	55.27	52.61	BEI_FL16S
SRR9089358.71685	1536	54.10	37.16	BEI_FL16S
SRR9089358.71686	1544	51.10	65.15	BEI_FL16S
SRR9089358.71687	1533	54.27	39.66	BEI_FL16S
SRR9089358.71688	1549	52.36	34.17	BEI_FL16S
SRR9089358.71689	1544	51.81	31.75	BEI_FL16S
SRR9089358.71690	1550	52.39	35.00	BEI_FL16S
SRR9089358.71691	1548	52.26	36.21	BEI_FL16S
SRR9089358.71692	1550	52.39	34.99	BEI_FL16S
SRR9089358.71693	1535	54.46	77.42	BEI_FL16S
SRR9089358.71694	1544	51.17	79.48	BEI_FL16S
SRR9089358.71695	1521	54.64	50.47	BEI_FL16S
SRR9089358.71696	1550	52.32	57.54	BEI_FL16S
SRR9089358.71697	1546	51.10	32.38	BEI_FL16S
SRR9089358.71698	1545	50.81	35.80	BEI_FL16S
SRR9089358.71699	1534	53.26	35.86	BEI_FL16S
SRR9089358.71700	1544	50.91	44.86	BEI_FL16S
SRR9089358.71701	1538	51.11	39.69	BEI_FL16S
SRR9089358.71702	1567	51.95	44.76	BEI_FL16S
SRR9089358.71703	1337	51.01	53.48	BEI_FL16S
SRR9089358.71704	1550	52.39	56.83	BEI_FL16S
SRR9089358.71705	1548	52.26	30.58	BEI_FL16S
SRR9089358.71706	1545	50.68	56.80	BEI_FL16S
SRR9089358.71707	1544	51.04	35.49	BEI_FL16S
SRR9089358.71708	1545	51.07	34.05	BEI_FL16S
SRR9089358.71709	1456	55.22	47.57	BEI_FL16S
SRR9089358.71710	1535	54.27	41.20	BEI_FL16S
SRR9089358.71711	1544	50.97	34.62	BEI_FL16S
SRR9089358.71712	1536	54.49	38.68	BEI_FL16S
SRR9089358.71713	1535	54.40	49.68	BEI_FL16S
SRR9089358.71714	1535	54.33	33.24	BEI_FL16S
