Feature ID	Taxon	Confidence
0465886c5c80a8ce3c63e3be1f4cb72a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium prausnitzii	86
b47423d561201fa3f9d3f8db7579b1d6	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Clostridium_AQ; s__Clostridium AQ sp000165065	100
9d74efdf67412ed97031690f1a089f7e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Drancourtella; s__Drancourtella massiliensis	86
bba5bed62464031c142fbd5c888a026d	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A; s__Blautia A sp003471165	100
00758887378006a95e446f68bfcf1f50	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus constellatus	100
3e36f1e025c8579a2eae0813b6744453	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Granulicatella; s__Granulicatella sp001058355	100
d57648a440c3074ceb3dc11d972071b8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides fragilis	100
dbb40ea0db3d1de0fc16b1ff943f109e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerotignum; s__Anaerotignum lactatifermentans	100
832683651887c9e7270434784e0abede	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__Blautia sp000432195	100
234c7d774519c879db0ec940edc72f4f	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Muricomes; s__Muricomes sp000509105	100
37afb7e77d6c984a5e7809502e837078	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Schaedlerella; s__Schaedlerella glycyrrhizinilytica A	100
8215e7b3fc14fd72405050ff87365bcc	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Schaedlerella; s__Schaedlerella glycyrrhizinilytica A	100
817217ea6d3b20df1eb7366a96efcc39	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Cellulosilyticaceae; g__Niameybacter; s__Niameybacter stercoravium	100
88fb604761d9da3cf5c0d6a28c8dd00f	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__Collinsella aerofaciens	100
0940ebbeb081f5ec8bb6e2dfd2f13862	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Peptostreptococcales; f__Peptostreptococcaceae; g__Romboutsia; s__Romboutsia timonensis	86
56a00e34c844b142a4e0e67bae5b0ee5	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Limosilactobacillus; s__Limosilactobacillus frumenti	97
3023ade00b4f1183a8197fd8bcb0018b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Limosilactobacillus; s__Limosilactobacillus reuteri	97
c374de79c5eb243b697cf6faa8ebda0f	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__UBA1381; f__UBA1381; g__CAG-41; s__CAG-41 sp900066215	100
ca40458e61e19ab8b355c7cb18264b57	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__Blautia hansenii	100
63bfc9747c37d2a5a38285f8fa5a8493	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus; s__Pediococcus stilesii	89
e0b520588d1379872589d148ef2f18e6	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Peptostreptococcales; f__Peptostreptococcaceae; g__Romboutsia; s__Romboutsia timonensis	94
ede6f293c69bee090a99aba540a61f47	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Peptostreptococcales; f__Peptostreptococcaceae; g__Romboutsia; s__Romboutsia timonensis	100
7469ced315c80ea092f2e5b36364a6af	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactiplantibacillus; s__Unclassified	66
d9f47bbdb2c3f5bc873024d8fb44d0dc	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Muricomes; s__Unclassified	50
e77683390ac700a31db75a66b042fd13	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Clostridium_Q; s__Clostridium Q transplantifaecale	100
a2dab1e30db2bf9f780212e74b954411	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella sp900551275	100
61ac97b1c5b188c00292d711b941c565	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Clostridium_Q; s__Clostridium Q transplantifaecale	100
44bb1c7dfd1a263b7bf6427a0998664e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Citrobacter_A; s__Citrobacter A farmeri	91
8fbf5f6aab63e7c0839940d8aaf51bd3	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Gordonibacter; s__Gordonibacter massiliensis	100
d8cfa066521d94d8be4c09912c6089ad	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__Clostridium paraputrificum	100
983c695442d339cc7535176cac88adb8	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Acetatifactor; s__Acetatifactor intestinalis	100
cb27833f80dfe8726739d042718c9185	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Butyribacter; s__Butyribacter intestini	100
e6bd70219149b0dbf983501152821805	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium prausnitzii	91
5585d4826273c0817ced61e5b032712a	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Peptostreptococcales; f__Peptostreptococcaceae; g__GCA-900066495; s__GCA-900066495 sp014323405	100
647ad11f522902fd515903230f9b51e9	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Faecalimonas; s__Faecalimonas phoceensis	100
7db7de914093d3e4d5743fd261592bd0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Intestinibacter; s__Intestinibacter bartlettii	100
564f4d991b146645f7f0032257cd726a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Drancourtella; s__Drancourtella massiliensis	96
7c0377cb49fc69d3e28e1f61074626cc	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Negativibacillus; s__Negativibacillus massiliensis	100
355345dbc33344ab57f5e3f8b2340f69	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__Blautia obeum	90
9f8f9a1d25082e5b558b6671d3732374	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Limosilactobacillus; s__Limosilactobacillus oris	100
18842ce8fa710fe9990c801e0b88d404	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Unclassified; s__Unclassified	62
600c5d0fa246cb4f21fb34d71e8f58e8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus anginosus C	85
137903e5be35544536a451a86f2020e4	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__NSJ-61; s__NSJ-61 sp003433845	97
f022cedba02f49cc9a715bd913307ef9	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Limosilactobacillus; s__Limosilactobacillus frumenti	97
a2452c0689012a6888499c3f8ec5e568	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Ruminococcus_B; s__Ruminococcus B gnavus	100
06421d44815a968a1ba68d1a0e171f15	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Limosilactobacillus; s__Unclassified	41
38bfef579cd695b1cffc6042749c5575	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerotignum; s__Anaerotignum lactatifermentans	100
3b3d713c0dfe3c0828f916df06810ecc	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Proteus; s__Proteus mirabilis	95
b2efa20b19f1e9248384a73a8760d8f5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Phocaeicola; s__Phocaeicola dorei	100
db738e8819059fc8e710133225891173	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Ligilactobacillus; s__Ligilactobacillus hayakitensis	98
1666051e8e447fb24b1a378699b0e83b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus_B; s__Paenibacillus B sp900539405	100
7250cd6650990a8b828d4224ada7f6be	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Peptostreptococcales; f__Peptostreptococcaceae; g__GCA-900066495; s__GCA-900066495 sp014323405	100
bd059c03cff75eb2c479454e0486d496	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus_B; s__Paenibacillus B sp900539405	100
e2ce10d593dbb951ecf83a18558a2c54	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus; s__Pediococcus stilesii	87
788066566bda3252c3afb13c776d7d79	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Citrobacter_A; s__Unclassified	54
b206745a444fac35a35d39e1d76268f3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Enterobacter; s__Enterobacter kobei	92
60f3c6697d0b34904ae9ecc10b63537f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus sp902363395	100
1ad2e1b252e4179add08c5ea4f731475	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family XI; g__Anaerococcus; s__Anaerococcus vaginalis	100
e05575b6fe45d78cf1217ab6c8ed93d6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella sp900551275	100
81502df5be2064a61ffc4914b36b1069	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Cellulosilyticaceae; g__Niameybacter; s__Niameybacter stercoravium	97
18d8416a99b2efc44c944f304541c36f	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__Clostridium sp015550425	100
3f9eeb8e2a9369784229cb795d4391f1	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__Collinsella aerofaciens	100
0ab362921c064de0130c816c7e63c298	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__Blautia faecis	100
f851746648ba1a5da8bb36c31629969a	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Acetatifactor; s__Acetatifactor intestinalis	100
729c71ff5f8085ac81e96f7efacee5db	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__Clostridium paraputrificum	100
bb64be0a681d724fca7610c7bd5f97c0	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Unclassified; s__Unclassified	7
f54286661f06363509e2c4a23c980935	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Dysosmobacter; s__Dysosmobacter avistercoris	100
8ac1cd2b11ab20876942d27d25b0fcfe	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Cellulosilyticaceae; g__Niameybacter; s__Niameybacter stercoravium	100
5f039163ddec5ccee9af97f4b7a92b20	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Unclassified; s__Unclassified	63
44127a18c5ea1444d527b8a627f4d6f1	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Eisenbergiella; s__Eisenbergiella tayi	100
6d750059d3d077f10ada51cfdde3ad47	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__Clostridium cuniculi	99
96eb33672d67e90bc051404870a90c75	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Unclassified; s__Unclassified	63
505fb0a32613e1c68c3bc88c95201b56	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__Blautia hansenii	100
e1bea868aa2a5ca8d64a13065581a0ea	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides clarus	85
7f151e9124a837a16d12554a75a58594	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__Clostridium saudiense	87
f3ecc990204a6911945d0fe23ee5cff5	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Mediterraneibacter; s__Mediterraneibacter massiliensis	89
ccb3254387670b58fcc38e13f5159c81	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Enterocloster; s__Enterocloster sp000155435	99
e99b73796a3ceba448238c0452091524	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Enterocloster; s__Enterocloster sp000155435	100
1e45f5ad125423ff313c0ff457890e66	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Unclassified; s__Unclassified	68
e7aaf316e28e0b23c1a969acba6b6064	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Limosilactobacillus; s__Unclassified	69
8e38f063475e677180d029b059342ae1	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Christensenellales; f__Unclassified; g__Unclassified; s__Unclassified	52
205a87385e28a9f201a072fcabedbff3	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A; s__Blautia A sp003471165	100
14f97590b921313959b5b47ed0ee8c38	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_P; s__Clostridium P perfringens	100
716ad31a42f1aeeeb40d510922921752	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__; g__Gemella; s__Gemella sanguinis	100
a753998c2580f3084201562a6633b4d7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Citrobacter; s__Citrobacter freundii	100
36fef6ef1e5ceffcad26dd359d468226	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__Clostridium saudiense	95
f5d6e74ce917dc2ab68432e6d4776cf0	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Eggerthella; s__Eggerthella lenta	100
2784810dbd4347fa661acad823383504	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Muricomes; s__Unclassified	61
f9eb827171fd596d77f02c7b1786b3d2	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Unclassified; s__Unclassified	17
179a085ec7eea01768e8a2e9364174d5	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_P; s__Clostridium P perfringens	100
32f98a0b5107da46083a7e1e8a38853f	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenella; s__Christensenella minuta	86
8ab83628d1babb6ef7c393e4f6bf2e70	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Peptostreptococcales; f__Peptostreptococcaceae; g__Terrisporobacter; s__Terrisporobacter sp902363255	88
dd8b8d048c65765ff079fe2d4041cd82	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Pseudoflavonifractor; s__Pseudoflavonifractor phocaeensis	98
30a48307519e303cf02859ee1903e673	d__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemania; s__Holdemania filiformis	100
fdc6874e993482cd0b0a7fac6325a115	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Peptostreptococcales; f__Peptostreptococcaceae; g__GCA-900066495; s__GCA-900066495 sp014323405	100
15eb11abacb15ef75517e757387d037f	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Peptostreptococcales; f__Peptostreptococcaceae; g__GCA-900066495; s__GCA-900066495 sp014323405	100
89d07cac17268602fbaabeb085b137fb	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Gemmiger; s__Unclassified	73
ed99d9755195037fb6b17a48062c4888	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Peptostreptococcales; f__Peptostreptococcaceae; g__GCA-900066495; s__GCA-900066495 sp014323405	100
486b9febd8247902e2c174feafa47367	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Acetatifactor; s__Acetatifactor intestinalis	100
97e9332d2ae524b575949beb3b31ae86	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__Clostridium sp000753455	100
f6451e755ca183e0469747258f48bca1	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_J; s__Clostridium J sp000821305	100
dcfb41f819e0dcdc2e90e2e3dd0c232c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Raoultella; s__Raoultella planticola	99
a6bdeaf6d515bb672ee94e409f7e7d04	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Massiliomicrobiota; s__Massiliomicrobiota sp002160865	100
a06db7f3761b140d3b7af5d71d02355e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Unclassified; s__Unclassified	68
f4f2e67e46f03595748f895499be1264	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium prausnitzii	87
ac8b65fb90080acd8d1767bc0d18a971	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Cellulosilyticaceae; g__Niameybacter; s__Niameybacter stercoravium	100
27a4fefa41f15974d3ae0d5192b72f53	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Peptostreptococcales; f__Anaerovoracaceae; g__Copromorpha; s__Copromorpha sp900066305	100
7eef3c706964d2bd4d1ec5e4aafc723d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Anaerostipes; s__Anaerostipes hadrus	100
acce8a5b1feb03b7b1550cf81057bbf1	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Unclassified; s__Unclassified	47
deea472996aa494bcf6f83fdf27033c3	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Unclassified; s__Unclassified	59
2678a5b64e6ac4e30439c55b0fef7358	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides thetaiotaomicron	100
56629cac7144029a967ff9ff0268a725	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Faecalimonas; s__Faecalimonas umbilicata	100
a500bbbe2442bf76cea7ab1c6918754b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Citrobacter_A; s__Citrobacter A farmeri	90
805ed89e724a848b6322f0b5b3250f5f	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Peptostreptococcales; f__Peptostreptococcaceae; g__GCA-900066495; s__GCA-900066495 sp014323405	100
8335b82658e7f0595e064697aaeeed34	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__Clostridium saudiense	92
8d7ab2b197ba83c714a25434a6a56240	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Pauljensenia; s__Pauljensenia odontolytica	87
f0595a5050bcf2ef3a5e867b1f7118ff	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Enterocloster; s__Enterocloster sp000155435	100
c670f22903cd0cda06eba9599d0c5382	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Kluyvera; s__Kluyvera georgiana	100
0a2eb20e52dbdbb6cdf6134da2b91427	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Ligilactobacillus; s__Ligilactobacillus hayakitensis	100
7e633dc34d3af4a59be0184d4201064f	d__Bacteria; p__Spirochaetota; c__Brachyspirae; o__Brachyspirales; f__Brachyspiraceae; g__Brachyspira; s__Brachyspira hampsonii B	97
3ee476efbfef0c8faeae969a411832d5	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_J; s__Clostridium J sp000821305	100
00b440d1eb515d471d7064919236f6b9	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Peptostreptococcales; f__Peptostreptococcaceae; g__GCA-900066495; s__GCA-900066495 sp014323405	100
d974b1db6bb76a820972840ad9abf5f7	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Peptostreptococcales; f__Peptostreptococcaceae; g__GCA-900066495; s__GCA-900066495 sp014323405	99
e385718e932d266b2a1c7a3b6c637503	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Butyribacter; s__Butyribacter intestini	100
8721995c278e05c791226d2cbcb0436e	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae; g__Anaeromassilibacillus; s__Anaeromassilibacillus stercoravium	100
992490232190c22994b7e0890bacd651	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus] torques group; s__[Ruminococcus] torques group torques	100
842be8fefe4f35779e71a97c0ccea79f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Citrobacter; s__Unclassified	31
b176af7d77dc4ed1be43d94c60c82ef4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium prausnitzii	97
e79a26df44befefa16855a2515fc3bd1	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium prausnitzii	98
2fbc5d1555d7331a694a2f2106703d59	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__Clostridium sp015667795	100
a36036637a7aee9dc46f907dd91655b0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Citrobacter; s__Citrobacter freundii	100
438aea5697854b9b98cd3e764b7174b1	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A; s__Blautia A sp900066505	100
2a61b3e958a8143426be66ec29cb20ad	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Unclassified; s__Unclassified	51
a725f35d2f402ddecbe5a934c10bdca5	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__Clostridium saudiense	92
8453eb9a7bcd9982365b4b056cfe170f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Anaerostipes; s__Anaerostipes hadrus	100
826cf20a46c09cd651443de5ca119651	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Massilioclostridium; s__Massilioclostridium coli	100
bb9622a8e71c6be96a43a2f73c7afc18	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Unclassified; s__Unclassified	57
a0a3424b32bd7ecfe02ed8bbe62ea53a	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae; g__Unclassified; s__Unclassified	30
519ff844dad215208f4c3344498ffd0a	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Massiliomicrobiota; s__Massiliomicrobiota sp002160865	100
4292ae12d15f65eab04f1c105dcd49f2	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Enterocloster; s__Enterocloster sp005845215	85
02126177b23d9f09ac00a329a8132534	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Limosilactobacillus; s__Limosilactobacillus reuteri	100
3fd70b74cd5e7dc97c7cc83aabeccb64	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides caccae	100
c7bdeee50ab3bcd70fd7dfff54181a6a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides sp900761785	100
9b54971e0907941c8fbd392eeea8a598	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Dysosmobacter; s__Dysosmobacter avistercoris	99
5928c9d6bda50a2d07c6a9d169e6c0b5	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_P; s__Clostridium P perfringens	100
135de50df4fc0dfae15a72f5510643d1	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Dorea; s__Dorea formicigenerans	90
