Feature ID	Taxon	Confidence	Assignment Database
11a4792be2ba069c1243edc9d0594e96	d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA1135; f__GCA-002686595; g__JAEUIA01; s__JAEUIA01 sp016795245	100	GTDB r207
4f6541f15f66207a487bc0c1020a840a	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__GWC2-71-9; g__Unclassified; s__Unclassified	50	GTDB r207
07c951348a57eb8af811cc062a26d067	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__DSM-16500; f__DSM-16500; g__UBA5158; s__Unclassified	56	GTDB r207
4f29328f75be1854f31ccd22b2782269	d__Bacteria; p__; c__; o__; f__; g__; s__ soil	100	RefSeq + RDP
50592dde4fea840559b0f5c2784550df	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified	33	GTDB r207
ede33a10e4860a95922d2ed8daa17a5e	d__Bacteria; p__Myxococcota_A; c__UBA9160; o__UBA9160; f__PR03; g__Unclassified; s__Unclassified	76	GTDB r207
a7c8ecf61a7a4afd9a27d5902a0619a8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__DSM-16500; f__DSM-16500; g__Unclassified; s__Unclassified	43	GTDB r207
9de0dcd1a3066bda94e08f6b382ce123	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Ohtaekwangia; s__Ohtaekwangia koreensis	100	GTDB r207
fc278c616597311fc8c42955fe6de59c	d__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobia_subdivision_3; g__; s__ Ellin5102	100	RefSeq + RDP
8d3a7dcfe9e4fa51b3ec5e6d8b00989d	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__RBC074; f__RBC074; g__JADJXM01; s__JADJXM01 sp016700195	90	GTDB r207
de802e12a9b0d8faddabae0fb52cb111	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__Humisphaera; s__Humisphaera borealis	96	GTDB r207
d47776c083592a598cc39ac694cc8782	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Unclassified; g__Unclassified; s__Unclassified	33	GTDB r207
1a253674e3729dba85aa5cace9330fc1	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__A4b; g__CFX2; s__CFX2 sp016223085	100	GTDB r207
25800a880bd624ca771ff9b58f140a87	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__HR10; f__HR10; g__HR10; s__HR10 sp011058595	82	GTDB r207
a8bb0da07cc9827bbbf4cffe1a6cd7ab	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__J027; g__JAAUUD01; s__JAAUUD01 sp012031655	95	GTDB r207
fbda5c00fe5b173549b6725007fadad8	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__Thermodesulfovibrionales; f__Unclassified; g__Unclassified; s__Unclassified	58	GTDB r207
9c050fcc25ae2f6bafa47d1872109344	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Stella; s__Stella vacuolata	92	RefSeq + RDP
e397ad394a0e37a9c9fc4573f6562ba7	d__Bacteria; p__Acidobacteria; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__Blastocatella; s__Blastocatella fastidiosa	100	RefSeq + RDP
b8fbfac6195e3aa92320bc7e0924e790	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Unclassified; g__Unclassified; s__Unclassified	54	GTDB r207
d944701b55b196bf15736e5d6135eae7	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Unclassified; s__Unclassified	47	GTDB r207
fe01f0433d74402783ac844828a4914b	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__UBA1845; f__PWPN01; g__Unclassified; s__Unclassified	69	GTDB r207
af3c52891430405c6460bfb9c8bc7235	d__Bacteria; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified	78	GTDB r207
93297770bd3dc14e6d7b0879d90b7cb2	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__4572-78; f__J111; g__DSQQ01; s__DSQQ01 sp015075185	100	GTDB r207
5b57360205fa9045654fa87bcee64075	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Unclassified; g__Unclassified; s__Unclassified	66	GTDB r207
e1a603716c8dd8a4ccff80ef1afcc3af	d__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobia_subdivision_3; g__; s__ Ellin5102	100	RefSeq + RDP
4b4934044a49fc47a283760fba0a9849	d__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobia_subdivision_3; g__; s__ Ellin5102	83	RefSeq + RDP
308633f36c68cb3d685bd970898de762	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__Thermodesulfovibrionales; f__UBA6898; g__UBA6898; s__UBA6898 sp016217675	92	GTDB r207
bfc3d9c7850ed77c1fb074707a26107b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__JJ008; s__JJ008 sp016702745	98	GTDB r207
4dc3453d327fc7cc9bbfe52d6a369f5b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Unclassified; s__Unclassified	37	GTDB r207
73e796494b25c0655640a4f67a9be88e	d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__UTPRO1; f__UTPRO1; g__DP-19; s__DP-19 sp016200545	100	GTDB r207
735136c0f5922b50b0a9253ff45902b0	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__Thermodesulfovibrionales; f__UBA6898; g__UBA6898; s__UBA6898 sp016217675	99	GTDB r207
88f3b44b89ebe0ce89525b10d8968d79	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__Stenotrophomonas sp003086695	91	GTDB r207
2c0525e044a1d4bbcc5bb7151f128d2d	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__Thermodesulfovibrionales; f__UBA6898; g__UBA6898; s__UBA6898 sp016217675	86	GTDB r207
a57316fa73813f266adcad479399a634	d__Bacteria; p__Desulfobacterota; c__BSN033; o__BSN033; f__UBA1163; g__DTGX01; s__DTGX01 sp011047885	98	GTDB r207
475c6fcb4f47d951825c508b89b4c520	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Usitatibacteraceae; g__Usitatibacter; s__Unclassified	61	GTDB r207
608a330db20121780e0a7c9414532b10	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39; g__2-12-FULL-64-23; s__2-12-FULL-64-23 sp001770575	100	GTDB r207
af3e901c998e3dc40b07d6efef22478b	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__UBA1845; f__UBA1845; g__SBAX01; s__SBAX01 sp005240095	100	GTDB r207
210775b514c928413cccdbb9abd1a2f7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Dongiales; f__Dongiaceae; g__Dongia; s__Dongia sp000620685	99	GTDB r207
959c4556bfa28887e68a93d22ebaa049	d__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobia_subdivision_3; g__; s__ Ellin5102	100	RefSeq + RDP
e3a83628387032eedfdb84e37905c526	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Unclassified; s__Unclassified	66	GTDB r207
14558a62898b963785d09b559d939298	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Allosphingosinicella; s__Allosphingosinicella ginsenosidimutans	92	GTDB r207
4e2ffee25dae74722616d49b37090c8e	d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SM23-28-2; f__WHTN01; g__WHTN01; s__WHTN01 sp009377715	80	GTDB r207
c50c7a672d4bb8456a508769d7ed8efc	d__Bacteria; p__; c__; o__; f__; g__; s__ soil	100	RefSeq + RDP
c43727757fbc2d9dfbe18973fe24c7fa	d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__UTPRO1; f__DP-6; g__DP-3; s__DP-3 sp005888095	100	GTDB r207
f434a17feaed8f443528dce3a414d3e6	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Fen-336; f__Fen-336; g__WYBL01; s__WYBL01 sp011526565	100	GTDB r207
89c17a8f8d027a48419408f7d52f42bc	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__SCTM01; s__SCTM01 sp004297485	100	GTDB r207
2e15917b1799982428acad9d5ecd6299	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Casimicrobiaceae; g__VBCG01; s__VBCG01 sp016716425	91	GTDB r207
b78e81dd76eca21effe4ab408ab70bdc	d__Bacteria; p__Myxococcota_A; c__UBA9160; o__UBA9160; f__PR03; g__PR03; s__PR03 sp003576805	100	GTDB r207
358d4b9fa9231221335f54869d44b8e9	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter; s__Ramlibacter monticola	100	RefSeq + RDP
25df736f0930951e85f3105f2f1353e7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Unclassified; g__Unclassified; s__Unclassified	79	GTDB r207
e08416e3bc0f7cb139a22c4aee166433	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__TH1-2; g__Terricaulis; s__Terricaulis sp900696695	89	GTDB r207
6f7bc770e53f81f98b432a5e5f26fda0	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__UBA5066; f__Gp7-AA6; g__Gp7-AA6; s__Gp7-AA6 sp003222385	100	GTDB r207
e08d13991e630817488226df53644c1e	d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__JABFXX01; s__JABFXX01 sp016720595	100	GTDB r207
0bed627a03f6ae1f265e81ddb4e184c1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified	75	GTDB r207
7056cb3a5bc6faeb53727cb493a02a08	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomicrobium; s__Sphingomicrobium sp014873475	100	GTDB r207
02401bb4658aeed9d8f63c280ead3001	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__Thermodesulfovibrionales; f__Unclassified; g__Unclassified; s__Unclassified	79	GTDB r207
61621bb43df06697dfbff15002838f7e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__JJ008; s__JJ008 sp016720585	94	GTDB r207
a88707ebf2525a4b8a089682da1f028f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Casimicrobiaceae; g__VBCG01; s__VBCG01 sp016716425	99	GTDB r207
1d186b9d2ad5e033e8880613a33bf183	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Rubrivivax; s__Unclassified	70	GTDB r207
41f95a8789c5d252d4e9c72882157c16	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__Lysobacter niabensis	96	RefSeq + RDP
df6ff42b99712b7458184c36f0ae252d	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Peptostreptococcales; f__Peptostreptococcaceae; g__Unclassified; s__Unclassified	62	GTDB r207
42ef0bccde2ebd70a2feddd864372018	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Unclassified; s__Unclassified	30	GTDB r207
907f3c2625bbc7c448a7a58c272ff34b	d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Rokubacteriales; f__CSP1-6; g__AR9; s__AR9 sp003221455	85	GTDB r207
44114715554a25f459d50b68fa5721b8	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__UBA5066; f__Gp7-AA6; g__Gp7-AA6; s__Gp7-AA6 sp003222385	93	GTDB r207
dd893066353bd048dcb34d4370b924af	d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Rokubacteriales; f__CSP1-6; g__Unclassified; s__Unclassified	72	GTDB r207
ba6b4874a63e262b13edc127c21e9235	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium; s__Bradyrhizobium japonicum	100	Silva 138.1
7c716130bf0a6866778e713780805684	d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Rokubacteriales; f__CSP1-6; g__AR9; s__AR9 sp003221455	91	GTDB r207
710dfc9004d6a436d8d5450218bd89e4	d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__UBA9968; f__UBA9968; g__DP-1; s__DP-1 sp005879605	100	GTDB r207
49573b0dfb6eaa7afb50e1b0501f2ebc	d__Bacteria; p__Desulfobacterota; c__BSN033; o__BSN033; f__UBA1163; g__DTGX01; s__DTGX01 sp011047885	93	GTDB r207
3e89d2d26da4f82ae141569bd16453cd	d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Methylomirabilales; f__2-02-FULL-66-22; g__2-02-FULL-66-22; s__2-02-FULL-66-22 sp001771285	100	GTDB r207
b294f732fba27061b9148073bf7387e5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified	71	GTDB r207
1ef4caeab823f4e4d89ffec560e47442	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Pseudolabrys; s__Pseudolabrys taiwanensis	100	RefSeq + RDP
16f0726170c955d658397292086ca13d	d__Bacteria; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified	33	GTDB r207
2a709251ee9930d6646a2333f34faf7f	d__Bacteria; p__Eisenbacteria; c__RBG-16-71-46; o__SZUA-252; f__SZUA-252; g__WS-7; s__WS-7 sp005893165	100	GTDB r207
5da0b9e2bd0efcd1bfda204512ac65d4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__JADKGY01; s__JADKGY01 sp016716665	100	GTDB r207
6b12621bca563e0207f53fe6e94b259c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__; f__; g__Acidibacter; s__Acidibacter ferrireducens	99	RefSeq + RDP
a365ed3753bf46db85186d8eac7fe30c	d__Bacteria; p__Firmicutes_B; c__Desulfotomaculia; o__Desulfotomaculales; f__Pelotomaculaceae; g__Pelotomaculum_C; s__Pelotomaculum C schinkii	100	GTDB r207
c432e6d542505a1e47ea065b51122a34	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21; g__JACDCA01; s__JACDCA01 sp013817065	83	GTDB r207
eea4fa4e84e88cc0b486d85887debc85	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__JADKGY01; s__JADKGY01 sp016716665	100	GTDB r207
f198dc684a34bc7c52b2f8cb123e9278	d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__Haliangium; s__Haliangium ochraceum	100	GTDB r207
055b33424219de0d3a9209279d7d06fb	d__Bacteria; p__Actinobacteriota; c__UBA4738; o__UBA4738; f__HRBIN12; g__Unclassified; s__Unclassified	61	GTDB r207
6940eb6f41c44257467c8d58858a0f07	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Unclassified; g__Unclassified; s__Unclassified	59	GTDB r207
0baf4ed50a4eda8795360f29901dad38	d__Bacteria; p__Acidobacteria; c__; o__; f__; g__; s__ Acidobacteria	94	RefSeq + RDP
0bc9d233bee074abae55fb80f4f192b1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Unclassified; g__Unclassified; s__Unclassified	72	GTDB r207
3a7cb6f762c615fbdbb86304cce207e5	d__Bacteria; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified	15	GTDB r207
3cbf7f13663db2e6d2138cdfa9c4ae74	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Peptostreptococcales; f__Anaerovoracaceae; g__Unclassified; s__Unclassified	35	GTDB r207
675c198893d8d8bc1edd358deb4dbd5e	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__EnvOPS12; g__OLB14; s__OLB14 sp016715195	100	GTDB r207
257114aba17bd0ebfa1029c08fb676b1	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Anaeromyxobacteraceae; g__R267; s__R267 sp013340205	100	GTDB r207
41d807c435c34ab795f30aa74614df86	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21; g__JACDCA01; s__JACDCA01 sp013817065	100	GTDB r207
e92f7dcf1223dfa14838c66dd2707858	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Zoogloea; s__Zoogloea sp002028455	83	GTDB r207
6bdeb9423a1aa1bdb83813560c367d44	d__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobia_subdivision_3; g__; s__ Ellin5102	95	RefSeq + RDP
0347a002214a8e901fd646e2b9015120	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__SIAQ01; s__SIAQ01 sp016872605	100	GTDB r207
1a96f79ccb3ad43ad330009caac2db01	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__RBC074; f__RBC074; g__JADJXM01; s__JADJXM01 sp016700195	89	GTDB r207
14ccd96d1e99fc09aaf25201401b2934	d__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Weeksellaceae; g__Epilithonimonas; s__Epilithonimonas hungaricum	100	RefSeq + RDP
ceb2b9c9aa699f4f07fc3029fb6010ce	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Pleomorphomonadaceae; g__Pleomorphomonas; s__Pleomorphomonas sp011759535	100	GTDB r207
9efaa0dcb1e8c5142a3e7bba70ec80c9	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__SCN-69-37; g__Unclassified; s__Unclassified	76	GTDB r207
82bd5a0e77b568b3a4b3f00bf801b0c8	d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__SJA-28; f__OLB5; g__RPQH01; s__RPQH01 sp003820375	89	GTDB r207
e8ccd4250f90a37c273a80008bae3844	d__Bacteria; p__KSB1; c__UBA2214; o__DRLW01; f__QEVD01; g__QEVD01; s__QEVD01 sp003576975	100	GTDB r207
c71997bd62a61426c8678deaa56d8b83	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Unclassified; g__Unclassified; s__Unclassified	62	GTDB r207
2489109e36972b6a95a1cae8e19e51ed	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Unclassified; g__Unclassified; s__Unclassified	69	GTDB r207
be9bd7ecb089fe6ddbe4d7a1d7e51de6	d__Bacteria; p__Myxococcota_A; c__UBA9160; o__UBA9160; f__Unclassified; g__Unclassified; s__Unclassified	45	GTDB r207
5aaff690570fa2f5f82feb0337dc8d02	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Chromobacteriaceae; g__Vogesella; s__Vogesella sp000335715	100	GTDB r207
126b8d02d4fe1d1f9fe2622d7dfb8787	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Massilia; s__Massilia sp001412595	97	GTDB r207
1a608bb540a424881827c5bbfe3e2961	d__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__ Ellin327	100	RefSeq + RDP
10d078c9a4a20b74d7dd117bbfb14f24	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae; g__Rhizomicrobium; s__Unclassified	69	GTDB r207
4e5de00a13807f297492c4cc8cef8a9d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Porticoccaceae; g__JAGPUQ01; s__JAGPUQ01 sp016708925	100	GTDB r207
43f0cb3b7f3ae3db5b57c001bb1dfc07	d__Bacteria; p__Actinobacteriota; c__UBA4738; o__UBA4738; f__HRBIN12; g__AC-69; s__AC-69 sp005885325	100	GTDB r207
da45e9a3e7c200123189ba7145917648	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__DSM-16500; f__DSM-16500; g__SCGC-AG-212-F23; s__SCGC-AG-212-F23 sp001644445	84	GTDB r207
5f10836334ed37c3ecfe81ebd42e4bf6	d__Bacteria; p__Bacteroidota; c__UBA10030; o__UBA10030; f__UBA6906; g__JAGDMK01; s__JAGDMK01 sp016707525	89	GTDB r207
4f0d09ba15c3fc7eab4477edb6cdb6b1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Chitinophaga; s__Chitinophaga arvensicola	100	Silva 138.1
31f10bbafc4733cb4b227ba0dc75b1a5	d__Bacteria; p__Actinobacteriota; c__UBA4738; o__UBA4738; f__HRBIN12; g__Unclassified; s__Unclassified	49	GTDB r207
935491d34cd21cd53e6abe1e9dd90d90	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales; f__Geobacteraceae; g__Unclassified; s__Unclassified	71	GTDB r207
6682b16a4288cfa8d83829ddd05ee8bb	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Azonexaceae; g__Dechloromonas; s__Dechloromonas denitrificans	90	RefSeq + RDP
9399bfdff727cd09d4fe387ba5c13836	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Unclassified; s__Unclassified	68	GTDB r207
fe7a218ca0391c0b0bf7aaa41e99a1c7	d__Bacteria; p__Acidobacteria; c__; o__; f__; g__; s__ Acidobacteria	100	RefSeq + RDP
ffef44682dcdcb33b5fd27628e9316b0	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Palsa-739; s__Palsa-739 sp003139545	100	GTDB r207
34631e1f2ff43dd6bb5572a20e752901	d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__Binatales; f__Binataceae; g__Binatus; s__Unclassified	59	GTDB r207
5a177e9c155eae4f5a63252543e290f3	d__Bacteria; p__Eisenbacteria; c__RBG-16-71-46; o__SZUA-252; f__SZUA-252; g__WS-7; s__WS-7 sp005893165	100	GTDB r207
961d06a4cdc1a08552ee83a0fc715e0b	d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__SJA-28; f__OLB5; g__RPQH01; s__RPQH01 sp003820375	99	GTDB r207
b9f6204a249d1c5c889fef5e04237501	d__Bacteria; p__Actinobacteriota; c__UBA4738; o__UBA4738; f__HRBIN12; g__AC-69; s__AC-69 sp005885325	97	GTDB r207
24e44f9b149b5abe24f61f1352debfe1	d__Bacteria; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified	65	GTDB r207
f5e8f5c7db9f24af9492b36f39ac8766	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Unclassified; s__Unclassified	64	GTDB r207
ce5e85c0d340960a74f53f5c19ee694d	d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Rokubacteriales; f__CSP1-6; g__AR9; s__AR9 sp003221455	93	GTDB r207
cd6c18ba796a8efda9b99009c778f593	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Unclassified; g__Unclassified; s__Unclassified	61	GTDB r207
b360bc843afbe711cb8b0e49a932f16a	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__SCN-69-37; g__SYFT01; s__SYFT01 sp016871335	82	GTDB r207
841af85c0390779a9c9f6a69c390e7dd	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidoferrales; f__UBA7541; g__Acidoferrum; s__Unclassified	67	GTDB r207
980fca1cbaca0ac2d7e70db67a6262b1	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Koribacteraceae; g__TOLSYN; s__TOLSYN sp003010405	96	GTDB r207
2c17ff608a223ffc638ed7eb18be202d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Unclassified; s__Unclassified	52	GTDB r207
7f61796c8999756ca75a4e421b4967f9	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Z2-YC6860; s__Z2-YC6860 sp001579845	94	GTDB r207
8a3e0719c3f782d33d0463cae353d3b7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Unclassified; g__Unclassified; s__Unclassified	26	GTDB r207
0e397aa25fe4133e69dd60752811fbc6	d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Methylomirabilales; f__2-02-FULL-66-22; g__2-02-FULL-66-22; s__2-02-FULL-66-22 sp001771285	100	GTDB r207
fb1cf0411ca2bdadbf09834690d0d617	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Unclassified; s__Unclassified	67	GTDB r207
e49d8b932fbad20921edbc553b2179ae	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Unclassified; g__Unclassified; s__Unclassified	60	GTDB r207
49570e1794355c1d619579ff3cd1b305	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Unclassified; s__Unclassified	55	GTDB r207
1edef2d5e1bf975b7142b278dc715438	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__SbA1; g__JABDBE01; s__JABDBE01 sp013288805	96	GTDB r207
1604dc08bf2c852a47238b36679a90d6	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Pseudolabrys; s__Pseudolabrys taiwanensis	87	GTDB r207
4c84656f430ed80bcd62edaa43604fb3	d__Bacteria; p__Acidobacteria; c__Holophagae; o__Holophagales; f__Holophagaceae; g__Geothrix; s__Geothrix fermentans	100	RefSeq + RDP
15deaede4f7f58c682127c205ab9d785	d__Bacteria; p__Acidobacteriota; c__Mor1; o__Mor1; f__Mor1; g__Mor1; s__Mor1 sp001664505	100	GTDB r207
